#TSV
#============Begin of sheet============
@Sheet=时装武器
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	可否被偷窃	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	排序参数	商城索引ID	解绑道具	解绑道具数量
93262	猎龙足轻喵的头盔	艾露365天时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711251	711251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93263	猎龙足轻喵的头盔	艾露永久时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711251	711251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93265	猎龙足轻喵的胸甲	艾露7天时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721251	721251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93266	猎龙足轻喵的胸甲	艾露30天时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721251	721251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93267	猎龙足轻喵的胸甲	艾露365天时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721251	721251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93268	猎龙足轻喵的胸甲	艾露永久时装<BR>谁说只有猎人才能狩猎火龙，可不要小看我们艾露哦喵~	1	2	ep_p_ma_023_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721251	721251	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93270	美猴喵头盔	艾露7天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711261	711261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93271	美猴喵头盔	艾露30天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711261	711261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93272	美猴喵头盔	艾露365天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711261	711261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93273	美猴喵头盔	艾露永久时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711261	711261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93275	美猴喵胸甲	艾露7天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721261	721261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93276	美猴喵胸甲	艾露30天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721261	721261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93277	美猴喵胸甲	艾露365天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721261	721261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93278	美猴喵胸甲	艾露永久时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721261	721261	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93280	金猴喵头盔	艾露7天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711271	711271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93281	金猴喵头盔	艾露30天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711271	711271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93282	金猴喵头盔	艾露365天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711271	711271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93283	金猴喵头盔	艾露永久时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711271	711271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93285	金猴喵胸甲	艾露7天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721271	721271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93286	金猴喵胸甲	艾露30天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721271	721271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93287	金猴喵胸甲	艾露365天时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721271	721271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93288	金猴喵胸甲	艾露永久时装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是传说中的金猴喵~穿上这装备，遇到什么怪物都不会怕哦	1	2	ep_p_ma_028_u01_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721271	721271	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93290	沙滩喵头盔	艾露7天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711281	711281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93291	沙滩喵头盔	艾露30天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711281	711281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93292	沙滩喵头盔	艾露365天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711281	711281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93293	沙滩喵头盔	艾露永久时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711281	711281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93295	沙滩喵胸甲	艾露7天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721281	721281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93296	沙滩喵胸甲	艾露30天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721281	721281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93297	沙滩喵胸甲	艾露365天时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721281	721281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93298	沙滩喵胸甲	艾露永久时装<BR>自制呆萌小黄鸭救生圈，头戴鲜花墨镜，艾露喵也是很会享受生活的喵！全副武装地度假去了喵，享受沙滩的轻松惬意。	1	2	ep_p_ma_019_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721281	721281	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93300	骑士喵头盔	艾露7天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711291	711291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93301	骑士喵头盔	艾露30天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711291	711291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93302	骑士喵头盔	艾露365天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711291	711291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93303	骑士喵头盔	艾露永久时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711291	711291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93305	骑士喵胸甲	艾露7天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721291	721291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93306	骑士喵胸甲	艾露30天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721291	721291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93307	骑士喵胸甲	艾露365天时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721291	721291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93308	骑士喵胸甲	艾露永久时装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。	1	2	ep_p_ma_017_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721291	721291	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93310	法老喵头盔	艾露7天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711221	711221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93311	法老喵头盔	艾露30天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711221	711221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93312	法老喵头盔	艾露365天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711221	711221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93313	法老喵头盔	艾露永久时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711221	711221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93315	法老喵胸甲	艾露7天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721221	721221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93316	法老喵胸甲	艾露30天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721221	721221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93317	法老喵胸甲	艾露365天时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721221	721221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93318	法老喵胸甲	艾露永久时装<BR>相传在沙漠地区，有一位叱咤一时的君王，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~	1	2	ep_p_ma_024_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721221	721221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93320	土豪金喵头盔	艾露7天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711301	711301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93321	土豪金喵头盔	艾露30天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711301	711301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93322	土豪金喵头盔	艾露365天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711301	711301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93323	土豪金喵头盔	艾露永久时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711301	711301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93325	土豪金喵胸甲	艾露7天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721301	721301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93326	土豪金喵胸甲	艾露30天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721301	721301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93327	土豪金喵胸甲	艾露365天时装<BR>纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意	1	2	ep_p_ma_005_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721301	721301	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
