#TSV
#============Begin of sheet============
@Sheet=素材
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	副本中使用次数	随机狩猎奖励点	解绑道具	解绑道具数量
21380	奇面族硬币	"<BR><FONT COLOR=\"\#C6B262\">可以和莉薇兑换特殊时装的稀有道具。</FONT>"	1	4	prop_bill_05	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21380																											
21381	废弃21381	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_book_06	1	0	1	1	10	2	0	0	99	0	0	10000	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21381																											
21382	粽子	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_food_dumplings_01	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21382																											
21383	米拉德硬币	"<BR><FONT COLOR=\"\#C6B262\">可在艾露游乐团处兑换时装</FONT>"	1	3	prop_bill_12	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21383																											
21384	神秘武器碎片	"<BR><FONT COLOR=\"\#C6B262\">神秘武器的碎片，用于兑换神秘装备宝箱</FONT>"	1	3	prop_bill_11	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21384																											
21385	TGC特殊兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_book_11	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21385																											
21386	特权碎片	"<BR><FONT COLOR=\"\#C6B262\">可在活动页面兑换专属特权</FONT>"	1	3	prop_bill_08	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21386																											
21387	蜘蛛的巢穴	"<FONT COLOR=\"\#6285C6\" >来源：网堆</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蜘蛛的巢穴，布满了带有韧性的蛛丝，能制作成工具使用。</FONT>"	1	1	17	1	0	1	8	2	0	0	10	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21387																											
21388	霜降草	"<BR><FONT COLOR=\"\#C6B262\">能吸附部分有害物质的植物，生长于路边，还带有一丝丝凉意。</FONT>"	1	1	prop_herbs_17	1	0	1	8	2	0	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21388																											
21389	兴奋蘑菇	"<FONT COLOR=\"\#6285C6\" >来源：采菇</FONT><BR><BR><FONT COLOR=\"\#C6B262\">具有特殊功能的蘑菇，仅仅采集到就够让人兴奋的了。</FONT>"	1	1	prop_plant_01	1	0	1	8	2	0	0	10	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21389				7	2		2		2																		
21390	空填充器	"<FONT COLOR=\"\#6285C6\" >来源：调和、商店</FONT><BR><BR><FONT COLOR=\"\#C6B262\">空空的填充器，里面什么也没有。</FONT>"	1	1	prop_bottle_01	1	0	1	8	5	0	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21390																											
21391	空心骨	"<FONT COLOR=\"\#6285C6\" >来源：骨堆</FONT><BR><BR><FONT COLOR=\"\#C6B262\">中空状的小骨头，可以用来制作瓶或者子弹。</FONT>"	1	1	prop_bone_01	1	0	1	8	2	0	0	0	999	0	0	50	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21391					1		1		1																1		
21392	空心骨【中】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_bone_01	1	0	1	8	2	0	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21392																											
21393	空心骨【大】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_bone_01	1	0	1	8	2	0	0	0	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21393																											
21394	沙丁鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">在鱼塘中常见的鱼，可以用来制造子弹。</FONT>"	1	1	prop_fish_02	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21394				7	2		2		2																		
21395	破裂龙鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">奇特的鱼类，体内似乎含有可以制造爆炸的物质。</FONT>"	1	1	prop_fish_03	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21395				7	2		2		2																		
21396	爆裂龙鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">体内的爆炸物质积累一定程度后，似乎能对别的物质起到反应的鱼类。</FONT>"	1	1	prop_fish_04	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21396				7	2		2		2																		
21397	扩散金鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">死亡后会飞溅在各处的鱼，会很难收拾。</FONT>"	1	1	prop_fish_05	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21397				7	2		2		2																		
21398	扩散凸眼金鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">肉质纤细以至于死亡后会分散成过多部分，作为子弹的素材很常用。</FONT>"	1	1	prop_fish_06	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21398				7	2		2		2																		
21399	贯通果	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">硬度能贯穿骨肉，是植物中的特殊种类。</FONT>"	1	1	prop_plant_17	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21399				7	2		2		2																		
21400	金枪鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">尖利的嘴部能穿透船板，在冲出水面时令人防不胜防。</FONT>"	1	1	prop_fish_08	1	0	1	8	2	0	0	10	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21400				7	2		2		2																		
21401	针金枪鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">有时似乎能直接冲破渔网，令渔民们相当头疼的鱼。</FONT>"	1	1	prop_fish_09	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21401				7	2		2		2																		
21402	切味鱼	"<FONT COLOR=\"\#6285C6\" >来源：钓鱼</FONT><BR><BR><FONT COLOR=\"\#C6B262\">被认为是美味料理的素材，在鱼塘中能捕获到。</FONT>"	1	1	prop_fish_10	1	0	1	8	2	0	0	8	999	0	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21402				7	2		2		2																		
21403	矿石端材	"<BR><FONT COLOR=\"\#C6B262\">在矿石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_21	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21403																											
21404	木质端材	"<BR><FONT COLOR=\"\#C6B262\">在木材中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_22	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21404																											
21405	晶石端材	"<BR><FONT COLOR=\"\#C6B262\">在晶石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_17	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21405																											
21406	骨质端材	"<BR><FONT COLOR=\"\#C6B262\">在骨质中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_09	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21406																											
21407	上晶石端材	"<BR><FONT COLOR=\"\#C6B262\">在上晶石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_18	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21407																											
21408	上骨质端材	"<BR><FONT COLOR=\"\#C6B262\">在上骨质中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_10	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21408																											
21409	坚晶石端材	"<BR><FONT COLOR=\"\#C6B262\">在坚晶石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_19	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21409																											
21410	坚骨质端材	"<BR><FONT COLOR=\"\#C6B262\">在坚骨质中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_11	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21410																											
21411	重晶石端材	"<BR><FONT COLOR=\"\#C6B262\">在重晶石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_20	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21411																											
21412	重骨质端材	"<BR><FONT COLOR=\"\#C6B262\">在重骨质中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_12	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21412																											
21413	秘石端材	"<BR><FONT COLOR=\"\#C6B262\">在秘石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_05	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21413																											
21414	龙木端材	"<BR><FONT COLOR=\"\#C6B262\">在龙木中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_13	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21414																											
21415	上秘石端材	"<BR><FONT COLOR=\"\#C6B262\">在上秘石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_06	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21415																											
21416	上龙木端材	"<BR><FONT COLOR=\"\#C6B262\">在上龙木中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_14	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21416																											
21417	坚秘石端材	"<BR><FONT COLOR=\"\#C6B262\">在坚秘石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_07	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21417																											
21418	坚龙木端材	"<BR><FONT COLOR=\"\#C6B262\">在坚龙木中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_15	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21418																											
21419	重秘石端材	"<BR><FONT COLOR=\"\#C6B262\">在重秘石中混入怪物素材，用于制造艾露猫武器的端材。</FONT>"	1	1	airo_hazai_08	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21419																											
21420	重龙木端材	"<BR><FONT COLOR=\"\#C6B262\">在重龙木中混入怪物素材，用于制造艾露猫防具的端材。</FONT>"	1	1	airo_hazai_16	1	0	1	8	5	0	0	0	999	0	0	0	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21420																											
21421	项链粉尘	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链派生的辅料。</FONT>"	1	1	prop_grain_02	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21421																											
21422	项链碎片	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链派生的辅料，比粉尘效率稍高。</FONT>"	1	1	prop_grain_03	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21422																											
21423	项链晶石粉尘	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链派生的原料。</FONT>"	1	1	prop_grain_04	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21423																											
21424	项链晶石碎片	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链派生的原料，不过还是不够纯粹。</FONT>"	1	1	prop_grain_01	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21424																											
21425	项链涂料	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链进阶派生的原料，比较高档。</FONT>"	1	1	prop_grain_04	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21425																											
21426	项链晶石	"<FONT COLOR=\"\#68A16A\" >持有：可在铁匠处派生首饰</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：随机狩猎每日首胜、随机团队每日首胜、喵喵币周限购</FONT><BR><BR><FONT COLOR=\"\#C6B262\">工匠用于项链派生的高级原料。</FONT>"	1	1	prop_jewel_03	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21426																											
21427	橙色项链碎片	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_grain_02	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21427																											
21428	大剑兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21428																											
21429	太刀兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21429																											
21430	远程兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21430																											
21431	锤兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21431																											
21432	片手兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21432																											
21433	双刀兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	1	prop_book_06	1	0	1	8	5	2	0	0	999	0	0	1	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1,2,3,4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21433																											
21435	（废弃）喵喵币	"<FONT COLOR=\"\#68A16A\" >持有：可在商店兑换艾露宝藏及其他奖励</FONT><BR><BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	5	prop_bill_10	1	0	1	8	5	2	100	100	100	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21435																											
21436	猎团赛兑换券	"<FONT COLOR=\"\#68A16A\" >集齐一定数量可以寻找茉儿兑换猎团赛特别奖励</FONT><BR><BR><FONT COLOR=\"\#C6B262\">很稀有的兑换券，只有具有一定实力的猎人小队才能取得。</FONT>"	1	5	prop_book_08	1	0	1	8	5	2	9999	9999	9999	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21436																											
21437	赛制兑换券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	5	prop_book_08	1	0	1	8	5	2	999	999	999	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21437																											
21438	围猎祭奖券	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	5	prop_book_10	1	0	1	8	5	2	999	999	999	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21438																											
21439	试炼的证明	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_book_14	1	0	1	8	5	2	100	100	100	0	1	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21439																											
21440	不删档测试资格	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_book_13	1	0	1	8	5	2	1	1	1	0	1	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21440																											
21441	不删档特殊时装	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	3	prop_book_13	1	0	1	8	5	2	1	1	1	0	1	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21441																											
