#TSV
#============Begin of sheet============
@Sheet=PlayerAttackData
ID	TagID	Type	TAG	备注	AttackName	AttackInfo	DamageNumberM	PiyoM	StaminaM	BalanceM	Damage_LevelM	Damage_Level_NumberM	Damage_PowerM	Damage_Dir_useM	Damage_DirM	Fire_AtkM	Water_AtkM	Dragon_AtkM	Electric_AtkM	Ice_AtkM	CutM	Cut_ValueM	HanmmerM	Hammer_ValueM	ShootM	Shoot_ValueM	HitTypeM	HitType_ValueM	ScarM	BuffMID1	BuffMID2	StateBuffM	SpecAttackM1	SpecValueM1	SpecAttackM2	SpecValueM2	SpecAttackM3	SpecValueM3	SpecAttackM4	SpecValueM4	DamageNumberP	PiyoP	StaminaP	Damage_LevelFriendP	Damage_LevelP	Damage_Level_NumberP	Damage_PowerP	Check_Enhance_Defense	Attack_LevelFriendP	Attack_LevelP	Damage_Dir_useP	Damage_DirP	Fire_AtkP	Water_AtkP	Dragon_AtkP	Electric_AtkP	Ice_AtkP	CutP	Cut_ValueP	HanmmerP	Hammer_ValueP	ShootP	Shoot_ValueP	HitTypeP	IgnoreDefense	HitType_ValueP	HitType_Friend	ScarP	BuffPID1	BuffPID2	BuffAsyncP	StateBuffP	SpecAttackP1	SpecValueP1	SpecAttackP2	SpecValueP2	SpecAttackP3	SpecValueP3	SpecAttackP4	SpecValueP4	IgnoreDefenceDirCheck
180	10050035	1		弩	HeavyShanDanLV3		0.767	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		1	0	0										0.425	5	0	2	24	15	5		2	11	8	0,0,27	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
181	10050036	1		弩	HeavyGuanTongLV3		1.43	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		1	11910	0										0.81	5	0	13	19	4	5		13	6	6	0,0,29	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
182	10050037	1		弩	HeavyNiudanLV3		2.99	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0										0.8	5	0	2	16	4	5		2	3	6	0,0,28	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
183	10050038	1		弩	HeavyNiudanELV3		0.65	2500	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		1	0	0										0.225	5	0	2	16	4	5		2	3	6	0,0,31	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
184	10050039	1		弩	WaterShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	1.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0										0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
185	10050040	1		弩	FireShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	1.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0										0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
186	10050041	1		弩	ElectricalShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	0	1.3	0	0	0	0	0	1	0	0	0	0	0	0										0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
187	10050042	1		弩	DragonShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	1.12	0	0	0	0	0	0	1	0	0	0	0	0	0										0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
188	10050043	1		弩	IceShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	0	0	1.3	0	0	0	0	1	0	0	0	0	0	0										0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
189	10050044	1		弩	PoisonShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		毒积蓄	270							0.05	5	0	2	14	4	5		2	1	6	0,0,35	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
190	10050045	1		弩	ParalysisShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		麻积蓄	270							0.05	5	0	2	14	4	5		2	1	6	0,0,36	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
191	10050046	1		弩	SleepShootLV1		0.1	0	0	0	1	0	5	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		眠积蓄	270							0.05	5	0	2	14	4	5		2	1	6	0,0,34	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
192	10050047	1		弩	MeleeAttack	MeleeAttack	0.34	100	0	0	3	0	5	0	0,0,8	0	0	0	0	0	0	0	1	12	0	0	0	5	0	0	0		交互行为	1							0.17	5	0	2	19	15	170		2	6	6	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0	1			0	0	0											
193	10050048	1		弩	MeleeAttack	MeleeAttack_LockPiyo	0.34	100	0	0	3	0	5	0	0,0,8	0	0	0	0	0	0	0	1	12	0	0	0	5	0	11905	0		交互行为	1							0.17	5	0	2	19	15	170		2	6	6	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0	1			0	0	0											
194	10050049	1		弩	MeleeAttackContinue	MeleeAttackContinue	0.37	100	0	0	3	0	5	0	0,0,9	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0										0.185	5	0	2	19	15	170		2	6	6	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1			0	0	0											
195	10050050	1		弩	NiuDanBombLV1		1.55	1000	0	0	5	0	5	0	0,0,3	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0										0.65	0	0	2	16	15	5		2	3	12	0,0,9	0	0	0	0	0	0	0	0	0	1	0	0				0	0	0											
196	10020040	1		大锤	WE02_Bushido_NormalAttack	WE02_Bushido_NormalAttack	2.0125	200	0	3	4	0	10	0	0,0,0	4	4	4	4	4	0	0	1	12	0	0	0		1	11905	0		交互行为	1							0.3	40	0	2	19	6	-5		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
197	10020041	1		大锤	WE02_Bushido_LV1Attack	WE02_Bushido_LV1Attack	2.7945	500	0	3	4	0	10	0	0,0,0	4	4	4	4	4	0	0	1	12	0	0	0		1	11905	0		交互行为	1							0.35	50	0	2	19	6	105		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
198	10020042	1		大锤	WE02_Bushido_LV2Attack	WE02_Bushido_LV2Attack	3.1625	500	0	3	4	0	10	0	0,0,0	4	4	4	4	4	0	0	1	12	0	0	0		1	11905	0		交互行为	1							0.35	50	0	2	19	6	105		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
199	10020043	1		大锤	WE02_Bushido_LV3Attack1	WE02_Bushido_LV3Attack	1.035	200	0	3	4	0	10	0	0,0,0	4	4	4	4	4	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.35	50	0	2	19	6	105		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
200	10020044	1		大锤	WE02_Bushido_LV3Attack2	WE02_Bushido_LV3Attack	4.485	800	0	3	4	0	10	0	0,0,0	4	4	4	4	4	0	0	1	12	0	0	0		1	11905	0		交互行为	1							0.9	100	0	9	21	15	105	1	9	8	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
206	10060001	1		双剑	DashAttack_LV0	DashAttack_LV0	0.24	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.29	1	0	2	16	15	-15		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
207	10060002	1		双剑	DashAttack_LV1-1	DashAttack_LV1	0.24	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.22	1	0	2	16	15	-15		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
208	10060003	1		双剑	DashAttack_LV1-2	DashAttack_LV1	0.24	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.22	1	0	2	16	15	-15		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
209	10060004	1		双剑	DashContinueAttack	DashContinueAttack	0.56	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.29	1	0	2	16	15	10		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
210	10060005	1		双剑	Combo01	Combo01	0.39	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.19	1	0	2	16	15	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
211	10060006	1		双剑	Combo02	Combo02	0.345	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.19	1	0	2	16	15	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
212	10060007	1		双剑	Combo03_1	Combo03	0.345	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.19	1	0	2	16	15	55		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
213	10060008	1		双剑	Combo03_2	Combo03	0.525	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.29	1	0	2	16	15	55		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
214	10060009	1		双剑	DevilMode_SuperAtt_Heavy_Repeat	DevilMode_SuperAtt_Heavy_Repeat	0.45	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.31	2	0	2	16	6	55	1	2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
215	10060010	1		双剑	DevilMode_SuperAtt_Heavy_Continue01	DevilMode_SuperAtt_Heavy_Continue	0.45	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.31	2	0	2	16	6	55	1	2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
216	10060011	1		双剑	DevilMode_SuperAtt_Heavy_Continue02	DevilMode_SuperAtt_Heavy_Continue	0.68	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	24	6	55	1	2	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
217	10060012	1		双剑	LR_Slash	LR_Slash	0.37	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.29	1	0	2	16	15	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
218	10060013	1		双剑	L_SpinAttack01	L_SpinAttack01	0.37	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.29	1	0	2	16	15	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
219	10060014	1		双剑	L_SpinAttack02	L_SpinAttack02	0.43	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	24	6	55	1	2	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
220	10060015	1		双剑	R_SpinAttack01	R_SpinAttack01	0.37	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.29	1	0	2	16	15	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
221	10060016	1		双剑	R_SpinAttack02	R_SpinAttack02	0.43	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	24	6	55	1	2	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
222	10060017	1		双剑	SpecialDodge_Attack	SpecialDodge_Attack	0.13	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.5	5	0	2	24	6	35		2	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
223	10060018	1		双剑	DevilMode_CrazyWield_Repeat	DevilMode_CrazyWield	0.22	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.31	2	0	2	16	6	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			0	0	0											
224	10060019	1		双剑	DevilMode_CrazyWield_Final	DevilMode_CrazyWield	0.78	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	24	6	35		2	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
225	10060020	1		双剑	DevilMode_EnterAttack	DevilMode_EnterAttack	0.3	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	19	6	35	1	2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
226	10060021	1		双剑	DevilMode_QuitAttack	DevilMode_QuitAttack	0.001	0	0	0	0	0	0	0	0,0,1	2	2	2	2	2	0	0	0	0	0	0	0		0	0	0										0	0	0	0	0	0	35		0	0	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
227	10060022	1		双剑	Rage01_TwinSwordAttack01	Rage01_TwinSwordAttack01	0.4	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.8	25	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
228	10060023	1		双剑	Rage0102_TwinSwordAttack	Rage0102_TwinSwordAttack	0.98	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							1.6	70	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
229	10060024	1		双剑	Rage02_TwinSwordAttack_Light	Rage02_TwinSwordAttack01	0.6	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		0	0	0		交互行为	15							0.8	25	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
230	10060025	1		双剑	Rage02_TwinSwordAttack_Heavy	Rage02_TwinSwordAttack01	1.47	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							1.6	70	0	6	24	6	35		6	11	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
232	10060027	1		双剑	WE06_Bushido_SpecialAttack_Light	WE06_Bushido_SpecialAttack	0.72	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	19	6	35	1	2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
233	10060028	1		双剑	WE06_Bushido_SpecialAttack_Heavy	WE06_Bushido_SpecialAttack	1.225	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	19	6	35	1	2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
234	10060029	1		双剑	WE06_Bushido_SpecialDodgeAttack	WE06_Bushido_SpecialDodgeAttack	0.975	0	0	3	3	0	10	0	0,0,1	2	2	2	2	2	1	12	0	0	0	0	0		1	0	0		交互行为	15							0.5	5	0	2	19	6	35	1	2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
236	10070001	1		太刀	VerticalSlash_StepForward	VerticalSlash_StepForward	1.196	0	0	3	3	0	40	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.45	10	0	2	20	50	35	1	2	7	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
237	10070002	1		太刀	VerticalSlash	VerticalSlash	1.1385	0	0	3	3	0	10	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.43	10	0	2	16	50	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
238	10070003	1		太刀	UpSlash	UpSlash	1.1615	0	0	3	11	0	40	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	15	0	6	23	0	-5		6	10	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
239	10070004	1		太刀	Stab	Stab	0.552	0	0	3	4	0	10	1	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		0	0	0		交互行为	1							0.25	20	0	2	19	80	-15		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
240	10070005	1		太刀	DashSlash_Back	DashSlash_Back	0.9315	0	0	3	4	0	10	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.28	20	0	2	16	80	-5		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
241	10070006	1		太刀	DashSlash_Left	DashSlash_Left	0.9315	0	0	3	7	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.28	15	0	2	19	0	-5		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
242	10070007	1		太刀	DashSlash_Right	DashSlash_Right	0.9315	0	0	3	7	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	15	0	2	19	0	-5		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
243	10070008	1		太刀	DashSlashContinue_Front	DashSlashContinue_Front	1.288	0	0	3	7	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	15	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
244	10070009	1		太刀	DashSlashContinue_Right	DashSlashContinue_Right	1.288	0	0	3	2	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	10	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
245	10070010	1		太刀	DashSlashContinue_Left	DashSlashContinue_Left	1.288	0	0	3	2	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	10	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
246	10070011	1		太刀	NewChop	NewChop	1.127	0	0	3	2	0	25	1	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.45	10	0	6	24	0	55		6	11	0	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
247	10070012	1		太刀	QiRen1_DownGrade	QiRen1_DownGrade	0.9545	0	0	3	3	0	10	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.39	5	0	2	16	60	150		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
248	10070013	1		太刀	QiRen1	QiRen1	1.242	0	0	3	3	0	10	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.39	5	0	2	16	60	150		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
249	10070014	1		太刀	QiRen2	QiRen2	1.242	0	0	3	3	0	10	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.39	5	0	2	16	60	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
250	10070015	1		太刀	QiRen3-1	QiRen3	0.851	0	0	3	7	0	41	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	5	0	2	19	60	35		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
251	10070016	1		太刀	QiRen3-2	QiRen3	0.851	0	0	3	3	0	41	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.36	5	0	2	16	0	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
252	10070017	1		太刀	QiRen3-3	QiRen3	1.2305	0	0	3	7	0	41	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.36	5	0	2	19	60	35		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
253	10070018	1		太刀	QiRenDaHuiXuan1	QiRenDaHuiXuan1	2.8175	0	0	3	3	0	41	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1	20	0	11	24	50	150	1	11	11	0	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
254	10070019	1		太刀	QiRenDaHuiXuan2	QiRenDaHuiXuan2	3.151	0	0	3	12	0	70	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1.2	20	0	11	23	0	70		11	10	0	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0	1			1	0	0											
255	10070020	1		太刀	Rage01_DashAttack	Rage01_DashAttack	7.245	0	0	3	4	0	100	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1.4	50	0	11	20	31	170		11	7	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
257	10070022	1		太刀	Rage02_FinalAttack-1	Rage02_FinalAttack	0.7705	0	0	3	4	0	10	1	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1.2	20	0	2	19	50	41		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
258	10070023	1		太刀	Rage02_FinalAttack-2	Rage02_FinalAttack	1.0695	0	0	3	4	0	10	1	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1.2	20	0	2	19	50	41		2	6	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
259	10070024	1		太刀	Rage02_FinalAttack-3	Rage02_FinalAttack	2.185	0	0	3	12	0	100	0	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							1.3	50	0	2	23	0	100		2	10	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
260	10070025	1		太刀	WE07_Bushido_Attack01	WE07_Bushido_Attack01	1.1155	0	0	3	2	0	25	1	0,0,0	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.45	10	0	6	24	0	55		6	11	0	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
261	10070026	1		太刀	WE07_Bushido_Attack02	WE07_Bushido_Attack02	1.311	0	0	3	3	0	10	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.43	10	0	2	16	50	35		2	3	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
262	10070027	1		太刀	WE07_Bushido_Attack03	WE07_Bushido_Attack03	2.875	0	0	3	3	0	40	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.45	10	0	2	20	50	35	1	2	7	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
263	10070028	1		太刀	QiRenX_DownGrade	QiRenX_DownGrade	1.288	0	0	3	2	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	10	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
264	10070029	1		太刀	QiRenX-1	QiRenX	1.61	0	0	3	2	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	10	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
265	10070030	1		太刀	QiRenX-2	QiRenX	1.61	0	0	3	2	0	25	0	0,0,9	3.1	3.1	3.1	3.1	3.1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	10	0	11	24	0	25	1	11	11	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
266	10080001	1		狩猎笛	Flute_Normal_LeftAttackUp		2.25	200	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
267	10080002	1		狩猎笛	Flute_Normal_LeftAttackDown		2.25	200	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
268	10080003	1		狩猎笛	Flute_Normal_RightAttackUp		2.25	200	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
269	10080004	1		狩猎笛	Flute_Normal_RightAttackDown		2.25	200	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
270	10080005	1		狩猎笛	Flute_Normal_HeavyAttack01		1.13	100	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.2	20	0	2	16	6	150		2	3	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
271	10080006	1		狩猎笛	Flute_Normal_HeavyAttack02		3.38	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	100	0	6	21	15	150		6	8	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
