#TSV
#============Begin of sheet============
@Sheet=物品等级提升
升级消耗规则	Pre等级	After等级	需求人物等级	需求猎人星级	需求强化等级	升级代币ID	升级代币抵扣金额	升级代币使用上限	需求金钱	是否必须使用非绑定金	需求素材ID1	所需数量1	需求素材ID2	所需数量2	需求素材ID3	所需数量3	需求素材ID4	所需数量4	需求素材ID5	所需数量5	需求素材ID6	所需数量6	需求类型素材ID1	所需总价值1	需求类型素材ID2	所需总价值2	需求类型素材ID3	所需总价值3	需求类型素材ID4	所需总价值4	需求类型素材ID5	所需总价值5	需求类型素材ID6	所需总价值6	素材代币ID1	素材代币个数1	素材代币点数1	素材代币ID2	素材代币个数2	素材代币点数2	素材代币ID3	素材代币个数3	素材代币点数3	素材代币ID4	素材代币个数4	素材代币点数4	素材代币ID5	素材代币个数5	素材代币点数5	素材代币ID6	素材代币个数6	素材代币点数6
10004	95	100	100	1	0				1600	0													5	80											21474	8	10															
10004	96	100	100	1	0				1600	0													5	80											21474	8	10															
10004	97	100	100	1	0				1600	0													5	80											21474	8	10															
10004	98	100	100	1	0				1600	0													5	80											21474	8	10															
10004	99	100	100	1	0				1600	0													5	80											21474	8	10															
10004	100	105	105	1	0				2125	0													5	80											21474	8	10															
10004	101	105	105	1	0				2125	0													5	80											21474	8	10															
10004	102	105	105	1	0				2125	0													5	80											21474	8	10															
10004	103	105	105	1	0				2125	0													5	80											21474	8	10															
10004	104	105	105	1	0				2125	0													5	80											21474	8	10															
10004	105	110	110	1	0				2700	0													5	80											21474	8	10															
10004	106	110	110	1	0				2700	0													5	80											21474	8	10															
10004	107	110	110	1	0				2700	0													5	80											21474	8	10															
10004	108	110	110	1	0				2700	0													5	80											21474	8	10															
10004	109	110	110	1	0				2700	0													5	80											21474	8	10															
10004	110	115	115	1	0				3000	0													5	80											21474	8	10															
10004	111	115	115	1	0				3000	0													5	80											21474	8	10															
10004	112	115	115	1	0				3000	0													5	80											21474	8	10															
10004	113	115	115	1	0				3000	0													5	80											21474	8	10															
10004	114	115	115	1	0				3000	0													5	80											21474	8	10															
10004	115	120	120	1	0				3300	0													5	80											21474	8	10															
10004	116	120	120	1	0				3300	0													5	80											21474	8	10															
10004	117	120	120	1	0				3300	0													5	80											21474	8	10															
10004	118	120	120	1	0				3300	0													5	80											21474	8	10															
10004	119	120	120	1	0				3300	0													5	80											21474	8	10															
10004	120	125	125	1	0	21451	2000	6	25000	0	21118	5											5	500											21474	50	10															
10004	125	130	130	1	0	21451	2000	7	30000	0	21118	5											5	500											21474	50	10															
10004	130	135	135	1	0	21451	2000	8	35000	0	21118	10											5	735											21474	74	10															
10004	135	140	140	1	0	21451	2000	10	40000	0	21118	10											5	735											21474	74	10															
10004	140	145	145	1	0	21451	2000	11	45000	0	21119	5											5	735											21474	74	10															
10004	145	150	150	1	0	21451	2000	12	50000	0	21119	10											5	1120											21474	112	10															
10004	150	155	155	1	0	21451	2000	13	80000	0	21120	5											5	1210											21474	59	10															
10004	155	160	160	1	0	21451	2000	14	95000	0	21117	5											5	1300											21474	64	10															
10004	160	165	165	1	0	21451	2000	15	110000	0	21120	10											5	1390											21474	69	10															
10004	165	170	170	1	0	21451	2000	16	125000	0	21117	10											5	1480											21474	74	10															
10004	170	175	175	1	0	21451	2000	17	140000	0	21120	10											5	1570											21474	78	10															
10004	175	180	180	1	0	21451	2000	18	155000	0	21117	15											5	1660											21474	82	10															
10101	1	10	10	1	0				100	0													5	40											21474	4	10															
10101	5	10	10	1	0				100	0													5	40											21474	4	10															
10101	10	20	20	1	0				150	0													5	40											21474	4	10															
10101	15	20	20	1	0				150	0													5	40											21474	4	10															
10101	20	30	30	1	0				200	0													5	40											21474	4	10															
10101	25	30	30	1	0				200	0													5	40											21474	4	10															
10101	30	40	40	1	0				375	0													5	40											21474	4	10															
10101	35	40	40	1	0				375	0													5	40											21474	4	10															
10101	40	50	50	1	0				450	0													5	40											21474	4	10															
10101	45	50	50	1	0				450	0													5	40											21474	4	10															
10101	50	60	60	1	0				525	0													5	40											21474	4	10															
10101	55	60	60	1	0				525	0													5	40											21474	4	10															
10101	60	70	70	1	0				675	0													5	40											21474	4	10															
10101	65	70	70	1	0				675	0													5	40											21474	4	10															
10101	66	70	70	1	0				675	0													5	40											21474	4	10															
10101	67	70	70	1	0				675	0													5	40											21474	4	10															
10101	68	70	70	1	0				675	0													5	40											21474	4	10															
10101	69	70	70	1	0				675	0													5	40											21474	4	10															
10101	70	80	80	1	0				750	0													5	40											21474	4	10															
10101	71	80	80	1	0				750	0													5	40											21474	4	10															
10101	72	80	80	1	0				750	0													5	40											21474	4	10															
10101	73	80	80	1	0				750	0													5	40											21474	4	10															
10101	74	80	80	1	0				750	0													5	40											21474	4	10															
10101	75	80	80	1	0				750	0													5	40											21474	4	10															
10101	76	80	80	1	0				750	0													5	40											21474	4	10															
10101	77	80	80	1	0				750	0													5	40											21474	4	10															
10101	78	80	80	1	0				750	0													5	40											21474	4	10															
10101	79	80	80	1	0				750	0													5	40											21474	4	10															
10101	80	85	85	1	0				1200	0													51	80											21474	8	10															
10101	81	85	85	1	0				1200	0													51	80											21474	8	10															
10101	82	85	85	1	0				1200	0													51	80											21474	8	10															
10101	83	85	85	1	0				1200	0													51	80											21474	8	10															
10101	84	85	85	1	0				1200	0													51	80											21474	8	10															
10101	85	90	90	1	0				1300	0													51	80											21474	8	10															
10101	86	90	90	1	0				1300	0													51	80											21474	8	10															
10101	87	90	90	1	0				1300	0													51	80											21474	8	10															
10101	88	90	90	1	0				1300	0													51	80											21474	8	10															
10101	89	90	90	1	0				1300	0													51	80											21474	8	10															
10101	90	95	95	1	0				1400	0													51	80											21474	8	10															
10101	91	95	95	1	0				1400	0													51	80											21474	8	10															
10101	92	95	95	1	0				1400	0													51	80											21474	8	10															
10101	93	95	95	1	0				1400	0													51	80											21474	8	10															
10101	94	95	95	1	0				1400	0													51	80											21474	8	10															
10101	95	100	100	1	0				1600	0													51	80											21474	8	10															
10101	96	100	100	1	0				1600	0													51	80											21474	8	10															
10101	97	100	100	1	0				1600	0													51	80											21474	8	10															
10101	98	100	100	1	0				1600	0													51	80											21474	8	10															
10101	99	100	100	1	0				1600	0													51	80											21474	8	10															
10101	100	105	105	1	0				2125	0													51	80											21474	8	10															
10101	101	105	105	1	0				2125	0													51	80											21474	8	10															
10101	102	105	105	1	0				2125	0													51	80											21474	8	10															
10101	103	105	105	1	0				2125	0													51	80											21474	8	10															
10101	104	105	105	1	0				2125	0													51	80											21474	8	10															
10101	105	110	110	1	0				2700	0													51	80											21474	8	10															
10101	106	110	110	1	0				2700	0													51	80											21474	8	10															
10101	107	110	110	1	0				2700	0													51	80											21474	8	10															
10101	108	110	110	1	0				2700	0													51	80											21474	8	10															
10101	109	110	110	1	0				2700	0													51	80											21474	8	10															
10101	110	115	115	1	0				3000	0													51	80											21474	8	10															
10101	111	115	115	1	0				3000	0													51	80											21474	8	10															
10101	112	115	115	1	0				3000	0													51	80											21474	8	10															
10101	113	115	115	1	0				3000	0													51	80											21474	8	10															
10101	114	115	115	1	0				3000	0													51	80											21474	8	10															
10101	115	120	120	1	0				3300	0													51	80											21474	8	10															
10101	116	120	120	1	0				3300	0													51	80											21474	8	10															
10101	117	120	120	1	0				3300	0													51	80											21474	8	10															
10101	118	120	120	1	0				3300	0													51	80											21474	8	10															
10101	119	120	120	1	0				3300	0													51	80											21474	8	10															
10101	120	125	125	1	0	21451	2000	6	25000	0	21118	5											51	500											21474	25	10															
10101	125	130	130	1	0	21451	2000	7	30000	0	21118	5											51	500											21474	25	10															
10101	130	135	135	1	0	21451	2000	8	35000	0	21118	10											51	735											21474	36	10															
10101	135	140	140	1	0	21451	2000	10	40000	0	21118	10											51	735											21474	36	10															
10101	140	145	145	1	0	21451	2000	11	45000	0	21119	5											51	735											21474	36	10															
10101	145	150	150	1	0	21451	2000	12	50000	0	21119	10											51	1120											21474	56	10															
10101	150	155	155	1	0	21451	2000	13	80000	0	21120	5											101	1210											21474	59	10															
10101	155	160	160	1	0	21451	2000	14	95000	0	21117	5											101	1300											21474	64	10															
10101	160	165	165	1	0	21451	2000	15	110000	0	21120	10											101	1390											21474	69	10															
10101	165	170	170	1	0	21451	2000	16	125000	0	21117	10											101	1480											21474	74	10															
10101	170	175	175	1	0	21451	2000	17	140000	0	21120	10											101	1570											21474	78	10															
10101	175	180	180	1	0	21451	2000	18	155000	0	21117	15											101	1660											21474	82	10															
10102	1	10	10	1	0				100	0													5	40											21474	4	10															
10102	5	10	10	1	0				100	0													5	40											21474	4	10															
10102	10	20	20	1	0				150	0													5	40											21474	4	10															
10102	15	20	20	1	0				150	0													5	40											21474	4	10															
10102	20	30	30	1	0				200	0													5	40											21474	4	10															
10102	25	30	30	1	0				200	0													5	40											21474	4	10															
10102	30	40	40	1	0				375	0													5	40											21474	4	10															
10102	35	40	40	1	0				375	0													5	40											21474	4	10															
10102	40	50	50	1	0				450	0													5	40											21474	4	10															
10102	45	50	50	1	0				450	0													5	40											21474	4	10															
10102	50	60	60	1	0				525	0													5	40											21474	4	10															
10102	55	60	60	1	0				525	0													5	40											21474	4	10															
10102	60	70	70	1	0				675	0													5	40											21474	4	10															
10102	65	70	70	1	0				675	0													5	40											21474	4	10															
10102	66	70	70	1	0				675	0													5	40											21474	4	10															
10102	67	70	70	1	0				675	0													5	40											21474	4	10															
10102	68	70	70	1	0				675	0													5	40											21474	4	10															
10102	69	70	70	1	0				675	0													5	40											21474	4	10															
10102	70	80	80	1	0				750	0													5	40											21474	4	10															
10102	71	80	80	1	0				750	0													5	40											21474	4	10															
10102	72	80	80	1	0				750	0													5	40											21474	4	10															
10102	73	80	80	1	0				750	0													5	40											21474	4	10															
10102	74	80	80	1	0				750	0													5	40											21474	4	10															
10102	75	80	80	1	0				750	0													5	40											21474	4	10															
10102	76	80	80	1	0				750	0													5	40											21474	4	10															
10102	77	80	80	1	0				750	0													5	40											21474	4	10															
10102	78	80	80	1	0				750	0													5	40											21474	4	10															
10102	79	80	80	1	0				750	0													5	40											21474	4	10															
10102	80	85	85	1	0				1200	0													52	80											21474	8	10															
10102	81	85	85	1	0				1200	0													52	80											21474	8	10															
10102	82	85	85	1	0				1200	0													52	80											21474	8	10															
10102	83	85	85	1	0				1200	0													52	80											21474	8	10															
10102	84	85	85	1	0				1200	0													52	80											21474	8	10															
10102	85	90	90	1	0				1300	0													52	80											21474	8	10															
10102	86	90	90	1	0				1300	0													52	80											21474	8	10															
10102	87	90	90	1	0				1300	0													52	80											21474	8	10															
10102	88	90	90	1	0				1300	0													52	80											21474	8	10															
10102	89	90	90	1	0				1300	0													52	80											21474	8	10															
10102	90	95	95	1	0				1400	0													52	80											21474	8	10															
10102	91	95	95	1	0				1400	0													52	80											21474	8	10															
10102	92	95	95	1	0				1400	0													52	80											21474	8	10															
10102	93	95	95	1	0				1400	0													52	80											21474	8	10															
10102	94	95	95	1	0				1400	0													52	80											21474	8	10															
10102	95	100	100	1	0				1600	0													52	80											21474	8	10															
10102	96	100	100	1	0				1600	0													52	80											21474	8	10															
10102	97	100	100	1	0				1600	0													52	80											21474	8	10															
10102	98	100	100	1	0				1600	0													52	80											21474	8	10															
10102	99	100	100	1	0				1600	0													52	80											21474	8	10															
10102	100	105	105	1	0				2125	0													52	80											21474	8	10															
10102	101	105	105	1	0				2125	0													52	80											21474	8	10															
10102	102	105	105	1	0				2125	0													52	80											21474	8	10															
10102	103	105	105	1	0				2125	0													52	80											21474	8	10															
10102	104	105	105	1	0				2125	0													52	80											21474	8	10															
10102	105	110	110	1	0				2700	0													52	80											21474	8	10															
10102	106	110	110	1	0				2700	0													52	80											21474	8	10															
10102	107	110	110	1	0				2700	0													52	80											21474	8	10															
10102	108	110	110	1	0				2700	0													52	80											21474	8	10															
10102	109	110	110	1	0				2700	0													52	80											21474	8	10															
10102	110	115	115	1	0				3000	0													52	80											21474	8	10															
10102	111	115	115	1	0				3000	0													52	80											21474	8	10															
10102	112	115	115	1	0				3000	0													52	80											21474	8	10															
10102	113	115	115	1	0				3000	0													52	80											21474	8	10															
10102	114	115	115	1	0				3000	0													52	80											21474	8	10															
10102	115	120	120	1	0				3300	0													52	80											21474	8	10															
10102	116	120	120	1	0				3300	0													52	80											21474	8	10															
10102	117	120	120	1	0				3300	0													52	80											21474	8	10															
10102	118	120	120	1	0				3300	0													52	80											21474	8	10															
10102	119	120	120	1	0				3300	0													52	80											21474	8	10															
10102	120	125	125	1	0	21451	2000	6	25000	0	21118	5											52	500											21474	25	10															
10102	125	130	130	1	0	21451	2000	7	30000	0	21118	5											52	500											21474	25	10															
10102	130	135	135	1	0	21451	2000	8	35000	0	21118	10											52	735											21474	36	10															
10102	135	140	140	1	0	21451	2000	10	40000	0	21118	10											52	735											21474	36	10															
10102	140	145	145	1	0	21451	2000	11	45000	0	21119	5											52	735											21474	36	10															
10102	145	150	150	1	0	21451	2000	12	50000	0	21119	10											52	1120											21474	56	10															
10102	150	155	155	1	0	21451	2000	13	80000	0	21120	5											102	1210											21474	59	10															
10102	155	160	160	1	0	21451	2000	14	95000	0	21117	5											102	1300											21474	64	10															
10102	160	165	165	1	0	21451	2000	15	110000	0	21120	10											102	1390											21474	69	10															
10102	165	170	170	1	0	21451	2000	16	125000	0	21117	10											102	1480											21474	74	10															
10102	170	175	175	1	0	21451	2000	17	140000	0	21120	10											102	1570											21474	78	10															
10102	175	180	180	1	0	21451	2000	18	155000	0	21117	15											102	1660											21474	82	10															
10103	1	10	10	1	0				100	0													5	40											21474	4	10															
10103	5	10	10	1	0				100	0													5	40											21474	4	10															
10103	10	20	20	1	0				150	0													5	40											21474	4	10															
10103	15	20	20	1	0				150	0													5	40											21474	4	10															
10103	20	30	30	1	0				200	0													5	40											21474	4	10															
10103	25	30	30	1	0				200	0													5	40											21474	4	10															
10103	30	40	40	1	0				375	0													5	40											21474	4	10															
10103	35	40	40	1	0				375	0													5	40											21474	4	10															
10103	40	50	50	1	0				450	0													5	40											21474	4	10															
10103	45	50	50	1	0				450	0													5	40											21474	4	10															
10103	50	60	60	1	0				525	0													5	40											21474	4	10															
10103	55	60	60	1	0				525	0													5	40											21474	4	10															
10103	60	70	70	1	0				675	0													5	40											21474	4	10															
10103	65	70	70	1	0				675	0													5	40											21474	4	10															
10103	66	70	70	1	0				675	0													5	40											21474	4	10															
10103	67	70	70	1	0				675	0													5	40											21474	4	10															
10103	68	70	70	1	0				675	0													5	40											21474	4	10															
10103	69	70	70	1	0				675	0													5	40											21474	4	10															
10103	70	80	80	1	0				750	0													5	40											21474	4	10															
10103	71	80	80	1	0				750	0													5	40											21474	4	10															
10103	72	80	80	1	0				750	0													5	40											21474	4	10															
10103	73	80	80	1	0				750	0													5	40											21474	4	10															
10103	74	80	80	1	0				750	0													5	40											21474	4	10															
10103	75	80	80	1	0				750	0													5	40											21474	4	10															
10103	76	80	80	1	0				750	0													5	40											21474	4	10															
10103	77	80	80	1	0				750	0													5	40											21474	4	10															
10103	78	80	80	1	0				750	0													5	40											21474	4	10															
10103	79	80	80	1	0				750	0													5	40											21474	4	10															
10103	80	85	85	1	0				1200	0													51	80											21474	8	10															
10103	81	85	85	1	0				1200	0													51	80											21474	8	10															
10103	82	85	85	1	0				1200	0													51	80											21474	8	10															
10103	83	85	85	1	0				1200	0													51	80											21474	8	10															
10103	84	85	85	1	0				1200	0													51	80											21474	8	10															
10103	85	90	90	1	0				1300	0													51	80											21474	8	10															
10103	86	90	90	1	0				1300	0													51	80											21474	8	10															
10103	87	90	90	1	0				1300	0													51	80											21474	8	10															
10103	88	90	90	1	0				1300	0													51	80											21474	8	10															
10103	89	90	90	1	0				1300	0													51	80											21474	8	10															
10103	90	95	95	1	0				1400	0													51	80											21474	8	10															
10103	91	95	95	1	0				1400	0													51	80											21474	8	10															
10103	92	95	95	1	0				1400	0													51	80											21474	8	10															
10103	93	95	95	1	0				1400	0													51	80											21474	8	10															
10103	94	95	95	1	0				1400	0													51	80											21474	8	10															
10103	95	100	100	1	0				1600	0													51	80											21474	8	10															
10103	96	100	100	1	0				1600	0													51	80											21474	8	10															
10103	97	100	100	1	0				1600	0													51	80											21474	8	10															
10103	98	100	100	1	0				1600	0													51	80											21474	8	10															
10103	99	100	100	1	0				1600	0													51	80											21474	8	10															
10103	100	105	105	1	0				2125	0													51	80											21474	8	10															
10103	101	105	105	1	0				2125	0													51	80											21474	8	10															
10103	102	105	105	1	0				2125	0													51	80											21474	8	10															
10103	103	105	105	1	0				2125	0													51	80											21474	8	10															
10103	104	105	105	1	0				2125	0													51	80											21474	8	10															
10103	105	110	110	1	0				2700	0													51	80											21474	8	10															
10103	106	110	110	1	0				2700	0													51	80											21474	8	10															
10103	107	110	110	1	0				2700	0													51	80											21474	8	10															
10103	108	110	110	1	0				2700	0													51	80											21474	8	10															
10103	109	110	110	1	0				2700	0													51	80											21474	8	10															
10103	110	115	115	1	0				3000	0													51	80											21474	8	10															
10103	111	115	115	1	0				3000	0													51	80											21474	8	10															
10103	112	115	115	1	0				3000	0													51	80											21474	8	10															
10103	113	115	115	1	0				3000	0													51	80											21474	8	10															
10103	114	115	115	1	0				3000	0													51	80											21474	8	10															
10103	115	120	120	1	0				3300	0													51	80											21474	8	10															
10103	116	120	120	1	0				3300	0													51	80											21474	8	10															
10103	117	120	120	1	0				3300	0													51	80											21474	8	10															
10103	118	120	120	1	0				3300	0													51	80											21474	8	10															
10103	119	120	120	1	0				3300	0													51	80											21474	8	10															
10103	120	125	125	1	0	21451	2000	6	25000	0	21118	5											51	500											21474	25	10															
10103	125	130	130	1	0	21451	2000	7	30000	0	21118	5											51	500											21474	25	10															
10103	130	135	135	1	0	21451	2000	8	35000	0	21118	10											51	735											21474	36	10															
10103	135	140	140	1	0	21451	2000	10	40000	0	21118	10											51	735											21474	36	10															
10103	140	145	145	1	0	21451	2000	11	45000	0	21119	5											51	735											21474	36	10															
10103	145	150	150	1	0	21451	2000	12	50000	0	21119	10											51	1120											21474	56	10															
10103	150	155	155	1	0	21451	2000	13	80000	0	21120	5											103	1210											21474	59	10															
10103	155	160	160	1	0	21451	2000	14	95000	0	21117	5											103	1300											21474	64	10															
10103	160	165	165	1	0	21451	2000	15	110000	0	21120	10											103	1390											21474	69	10															
10103	165	170	170	1	0	21451	2000	16	125000	0	21117	10											103	1480											21474	74	10															
10103	170	175	175	1	0	21451	2000	17	140000	0	21120	10											103	1570											21474	78	10															
10103	175	180	180	1	0	21451	2000	18	155000	0	21117	15											103	1660											21474	82	10															
10104	1	10	10	1	0				100	0													5	40											21474	4	10															
10104	5	10	10	1	0				100	0													5	40											21474	4	10															
10104	10	20	20	1	0				150	0													5	40											21474	4	10															
10104	15	20	20	1	0				150	0													5	40											21474	4	10															
10104	20	30	30	1	0				200	0													5	40											21474	4	10															
10104	25	30	30	1	0				200	0													5	40											21474	4	10															
10104	30	40	40	1	0				375	0													5	40											21474	4	10															
10104	35	40	40	1	0				375	0													5	40											21474	4	10															
10104	40	50	50	1	0				450	0													5	40											21474	4	10															
10104	45	50	50	1	0				450	0													5	40											21474	4	10															
10104	50	60	60	1	0				525	0													5	40											21474	4	10															
10104	55	60	60	1	0				525	0													5	40											21474	4	10															
10104	60	70	70	1	0				675	0													5	40											21474	4	10															
10104	65	70	70	1	0				675	0													5	40											21474	4	10															
10104	66	70	70	1	0				675	0													5	40											21474	4	10															
10104	67	70	70	1	0				675	0													5	40											21474	4	10															
10104	68	70	70	1	0				675	0													5	40											21474	4	10															
10104	69	70	70	1	0				675	0													5	40											21474	4	10															
10104	70	80	80	1	0				750	0													5	40											21474	4	10															
10104	71	80	80	1	0				750	0													5	40											21474	4	10															
10104	72	80	80	1	0				750	0													5	40											21474	4	10															
10104	73	80	80	1	0				750	0													5	40											21474	4	10															
10104	74	80	80	1	0				750	0													5	40											21474	4	10															
10104	75	80	80	1	0				750	0													5	40											21474	4	10															
10104	76	80	80	1	0				750	0													5	40											21474	4	10															
10104	77	80	80	1	0				750	0													5	40											21474	4	10															
10104	78	80	80	1	0				750	0													5	40											21474	4	10															
10104	79	80	80	1	0				750	0													5	40											21474	4	10															
10104	80	85	85	1	0				1200	0													52	80											21474	8	10															
10104	81	85	85	1	0				1200	0													52	80											21474	8	10															
10104	82	85	85	1	0				1200	0													52	80											21474	8	10															
10104	83	85	85	1	0				1200	0													52	80											21474	8	10															
10104	84	85	85	1	0				1200	0													52	80											21474	8	10															
10104	85	90	90	1	0				1300	0													52	80											21474	8	10															
10104	86	90	90	1	0				1300	0													52	80											21474	8	10															
10104	87	90	90	1	0				1300	0													52	80											21474	8	10															
10104	88	90	90	1	0				1300	0													52	80											21474	8	10															
10104	89	90	90	1	0				1300	0													52	80											21474	8	10															
10104	90	95	95	1	0				1400	0													52	80											21474	8	10															
10104	91	95	95	1	0				1400	0													52	80											21474	8	10															
10104	92	95	95	1	0				1400	0													52	80											21474	8	10															
10104	93	95	95	1	0				1400	0													52	80											21474	8	10															
10104	94	95	95	1	0				1400	0													52	80											21474	8	10															
10104	95	100	100	1	0				1600	0													52	80											21474	8	10															
10104	96	100	100	1	0				1600	0													52	80											21474	8	10															
10104	97	100	100	1	0				1600	0													52	80											21474	8	10															
10104	98	100	100	1	0				1600	0													52	80											21474	8	10															
10104	99	100	100	1	0				1600	0													52	80											21474	8	10															
10104	100	105	105	1	0				2125	0													52	80											21474	8	10															
10104	101	105	105	1	0				2125	0													52	80											21474	8	10															
10104	102	105	105	1	0				2125	0													52	80											21474	8	10															
10104	103	105	105	1	0				2125	0													52	80											21474	8	10															
10104	104	105	105	1	0				2125	0													52	80											21474	8	10															
10104	105	110	110	1	0				2700	0													52	80											21474	8	10															
10104	106	110	110	1	0				2700	0													52	80											21474	8	10															
10104	107	110	110	1	0				2700	0													52	80											21474	8	10															
10104	108	110	110	1	0				2700	0													52	80											21474	8	10															
10104	109	110	110	1	0				2700	0													52	80											21474	8	10															
10104	110	115	115	1	0				3000	0													52	80											21474	8	10															
10104	111	115	115	1	0				3000	0													52	80											21474	8	10															
10104	112	115	115	1	0				3000	0													52	80											21474	8	10															
10104	113	115	115	1	0				3000	0													52	80											21474	8	10															
10104	114	115	115	1	0				3000	0													52	80											21474	8	10															
10104	115	120	120	1	0				3300	0													52	80											21474	8	10															
10104	116	120	120	1	0				3300	0													52	80											21474	8	10															
10104	117	120	120	1	0				3300	0													52	80											21474	8	10															
10104	118	120	120	1	0				3300	0													52	80											21474	8	10															
10104	119	120	120	1	0				3300	0													52	80											21474	8	10															
10104	120	125	125	1	0	21451	2000	6	25000	0	21118	5											52	500											21474	25	10															
10104	125	130	130	1	0	21451	2000	7	30000	0	21118	5											52	500											21474	25	10															
10104	130	135	135	1	0	21451	2000	8	35000	0	21118	10											52	735											21474	36	10															
10104	135	140	140	1	0	21451	2000	10	40000	0	21118	10											52	735											21474	36	10															
10104	140	145	145	1	0	21451	2000	11	45000	0	21119	5											52	735											21474	36	10															
10104	145	150	150	1	0	21451	2000	12	50000	0	21119	10											52	1120											21474	56	10															
10104	150	155	155	1	0	21451	2000	13	80000	0	21120	5											104	1210											21474	59	10															
10104	155	160	160	1	0	21451	2000	14	95000	0	21117	5											104	1300											21474	64	10															
10104	160	165	165	1	0	21451	2000	15	110000	0	21120	10											104	1390											21474	69	10															
10104	165	170	170	1	0	21451	2000	16	125000	0	21117	10											104	1480											21474	74	10															
10104	170	175	175	1	0	21451	2000	17	140000	0	21120	10											104	1570											21474	78	10															
10104	175	180	180	1	0	21451	2000	18	155000	0	21117	15											104	1660											21474	82	10															
10105	1	10	10	1	0				100	0													5	40											21474	4	10															
10105	5	10	10	1	0				100	0													5	40											21474	4	10															
10105	10	20	20	1	0				150	0													5	40											21474	4	10															
10105	15	20	20	1	0				150	0													5	40											21474	4	10															
10105	20	30	30	1	0				200	0													5	40											21474	4	10															
10105	25	30	30	1	0				200	0													5	40											21474	4	10															
10105	30	40	40	1	0				375	0													5	40											21474	4	10															
10105	35	40	40	1	0				375	0													5	40											21474	4	10															
10105	40	50	50	1	0				450	0													5	40											21474	4	10															
10105	45	50	50	1	0				450	0													5	40											21474	4	10															
10105	50	60	60	1	0				525	0													5	40											21474	4	10															
10105	55	60	60	1	0				525	0													5	40											21474	4	10															
10105	60	70	70	1	0				675	0													5	40											21474	4	10															
10105	65	70	70	1	0				675	0													5	40											21474	4	10															
10105	66	70	70	1	0				675	0													5	40											21474	4	10															
10105	67	70	70	1	0				675	0													5	40											21474	4	10															
10105	68	70	70	1	0				675	0													5	40											21474	4	10															
10105	69	70	70	1	0				675	0													5	40											21474	4	10															
10105	70	80	80	1	0				750	0													5	40											21474	4	10															
10105	71	80	80	1	0				750	0													5	40											21474	4	10															
10105	72	80	80	1	0				750	0													5	40											21474	4	10															
10105	73	80	80	1	0				750	0													5	40											21474	4	10															
10105	74	80	80	1	0				750	0													5	40											21474	4	10															
10105	75	80	80	1	0				750	0													5	40											21474	4	10															
10105	76	80	80	1	0				750	0													5	40											21474	4	10															
10105	77	80	80	1	0				750	0													5	40											21474	4	10															
10105	78	80	80	1	0				750	0													5	40											21474	4	10															
10105	79	80	80	1	0				750	0													5	40											21474	4	10															
10105	80	85	85	1	0				1200	0													52	80											21474	8	10															
10105	81	85	85	1	0				1200	0													52	80											21474	8	10															
10105	82	85	85	1	0				1200	0													52	80											21474	8	10															
10105	83	85	85	1	0				1200	0													52	80											21474	8	10															
10105	84	85	85	1	0				1200	0													52	80											21474	8	10															
10105	85	90	90	1	0				1300	0													52	80											21474	8	10															
10105	86	90	90	1	0				1300	0													52	80											21474	8	10															
10105	87	90	90	1	0				1300	0													52	80											21474	8	10															
10105	88	90	90	1	0				1300	0													52	80											21474	8	10															
10105	89	90	90	1	0				1300	0													52	80											21474	8	10															
10105	90	95	95	1	0				1400	0													52	80											21474	8	10															
10105	91	95	95	1	0				1400	0													52	80											21474	8	10															
10105	92	95	95	1	0				1400	0													52	80											21474	8	10															
10105	93	95	95	1	0				1400	0													52	80											21474	8	10															
10105	94	95	95	1	0				1400	0													52	80											21474	8	10															
10105	95	100	100	1	0				1600	0													52	80											21474	8	10															
10105	96	100	100	1	0				1600	0													52	80											21474	8	10															
10105	97	100	100	1	0				1600	0													52	80											21474	8	10															
10105	98	100	100	1	0				1600	0													52	80											21474	8	10															
10105	99	100	100	1	0				1600	0													52	80											21474	8	10															
10105	100	105	105	1	0				2125	0													52	80											21474	8	10															
10105	101	105	105	1	0				2125	0													52	80											21474	8	10															
10105	102	105	105	1	0				2125	0													52	80											21474	8	10															
10105	103	105	105	1	0				2125	0													52	80											21474	8	10															
10105	104	105	105	1	0				2125	0													52	80											21474	8	10															
10105	105	110	110	1	0				2700	0													52	80											21474	8	10															
10105	106	110	110	1	0				2700	0													52	80											21474	8	10															
10105	107	110	110	1	0				2700	0													52	80											21474	8	10															
10105	108	110	110	1	0				2700	0													52	80											21474	8	10															
10105	109	110	110	1	0				2700	0													52	80											21474	8	10															
10105	110	115	115	1	0				3000	0													52	80											21474	8	10															
10105	111	115	115	1	0				3000	0													52	80											21474	8	10															
10105	112	115	115	1	0				3000	0													52	80											21474	8	10															
10105	113	115	115	1	0				3000	0													52	80											21474	8	10															
10105	114	115	115	1	0				3000	0													52	80											21474	8	10															
10105	115	120	120	1	0				3300	0													52	80											21474	8	10															
10105	116	120	120	1	0				3300	0													52	80											21474	8	10															
10105	117	120	120	1	0				3300	0													52	80											21474	8	10															
10105	118	120	120	1	0				3300	0													52	80											21474	8	10															
10105	119	120	120	1	0				3300	0													52	80											21474	8	10															
10105	120	125	125	1	0	21451	2000	6	25000	0	21118	5											52	500											21474	25	10															
10105	125	130	130	1	0	21451	2000	7	30000	0	21118	5											52	500											21474	25	10															
10105	130	135	135	1	0	21451	2000	8	35000	0	21118	10											52	735											21474	36	10															
