#TSV
#============Begin of sheet============
@Sheet=SoulStoneConst
Key	Value	备注
9	2	SHS_Skill_09_LullATK	麻属性攻击lv.2	麻属性蓄积值提升2	2	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值2%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值3%<FONT>"	0	3	3	2			3000		16510002
9	3	SHS_Skill_09_LullATK	麻属性攻击lv.3	麻属性蓄积值提升3	3	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值3%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值4%<FONT>"	0	3	3	2			3000		16510003
9	4	SHS_Skill_09_LullATK	麻属性攻击lv.4	麻属性蓄积值提升4	4	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值4%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值5%<FONT>"	0	3	3	2			3000		16510004
9	5	SHS_Skill_09_LullATK	麻属性攻击lv.5	麻属性蓄积值提升5	5	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值7%<FONT>"	0	3	3	2			3000		16510005
9	6	SHS_Skill_09_LullATK	麻属性攻击lv.6	麻属性蓄积值提升7	7	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值7%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值9%<FONT>"	0	3	4	3			4000		16510006
9	7	SHS_Skill_09_LullATK	麻属性攻击lv.7	麻属性蓄积值提升9	9	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值9%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值11%<FONT>"	0	3	4	3			4000		16510007
9	8	SHS_Skill_09_LullATK	麻属性攻击lv.8	麻属性蓄积值提升11	11	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值11%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值13%<FONT>"	0	3	4	3			4000		16510008
9	9	SHS_Skill_09_LullATK	麻属性攻击lv.9	麻属性蓄积值提升13	13	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值13%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值15%<FONT>"	0	3	4	3			4000		16510009
9	10	SHS_Skill_09_LullATK	麻属性攻击lv.10	麻属性蓄积值提升15	15	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值15%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值17%<FONT>"	0	3	4	3			4000		16510010
9	11	SHS_Skill_09_LullATK	麻属性攻击lv.11	麻属性蓄积值提升17	17	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值17%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值19%<FONT>"	0	3	5	3			5000		16510011
9	12	SHS_Skill_09_LullATK	麻属性攻击lv.12	麻属性蓄积值提升19	19	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值19%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值21%<FONT>"	0	3	5	3			5000		16510012
9	13	SHS_Skill_09_LullATK	麻属性攻击lv.13	麻属性蓄积值提升21	21	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值21%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值23%<FONT>"	0	3	5	3			5000		16510013
9	14	SHS_Skill_09_LullATK	麻属性攻击lv.14	麻属性蓄积值提升23	23	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值23%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人的麻属性攻击蓄积值25%<FONT>"	0	3	5	3			5000		16510014
9	15	SHS_Skill_09_LullATK	麻属性攻击lv.15	麻属性蓄积值提升25	25	"<FONT COLOR=\"\#FFCC33\" >提升猎人的麻属性攻击蓄积值25%<FONT>"	0	3	5	3			5000		16510015
10	0	SHS_Skill_07_ProATK	全属性攻击lv.0	全属性攻击提升	0	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力<FONT>"	0	3	3	1			0		0
10	1	SHS_Skill_07_ProATK	全属性攻击lv.1	全属性攻击提升1	1	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力1点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力2点<FONT>"	0	3	3	1			3000		16507001
10	2	SHS_Skill_07_ProATK	全属性攻击lv.2	全属性攻击提升2	2	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力2点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力3点<FONT>"	0	3	3	1			3000		16507002
10	3	SHS_Skill_07_ProATK	全属性攻击lv.3	全属性攻击提升3	3	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力3点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力4点<FONT>"	0	3	3	1			3000		16507003
10	4	SHS_Skill_07_ProATK	全属性攻击lv.4	全属性攻击提升4	4	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力4点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力5点<FONT>"	0	3	3	1			3000		16507004
10	5	SHS_Skill_07_ProATK	全属性攻击lv.5	全属性攻击提升5	5	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力5点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力7点<FONT>"	0	3	3	1			3000		16507005
10	6	SHS_Skill_07_ProATK	全属性攻击lv.6	全属性攻击提升7	7	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力7点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力9点<FONT>"	0	3	4	1			4000		16507006
10	7	SHS_Skill_07_ProATK	全属性攻击lv.7	全属性攻击提升9	9	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力9点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力11点<FONT>"	0	3	4	1			4000		16507007
10	8	SHS_Skill_07_ProATK	全属性攻击lv.8	全属性攻击提升11	11	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力11点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力13点<FONT>"	0	3	4	1			4000		16507008
10	9	SHS_Skill_07_ProATK	全属性攻击lv.9	全属性攻击提升13	13	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力13点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力15点<FONT>"	0	3	4	1			4000		16507009
10	10	SHS_Skill_07_ProATK	全属性攻击lv.10	全属性攻击提升15	15	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力15点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力18点<FONT>"	0	3	4	1			4000		16507010
10	11	SHS_Skill_07_ProATK	全属性攻击lv.11	全属性攻击提升18	18	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力18点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力21点<FONT>"	0	3	5	1			5000		16507011
10	12	SHS_Skill_07_ProATK	全属性攻击lv.12	全属性攻击提升21	21	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力21点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力24点<FONT>"	0	3	5	1			5000		16507012
10	13	SHS_Skill_07_ProATK	全属性攻击lv.13	全属性攻击提升24	24	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力24点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力27点<FONT>"	0	3	5	1			5000		16507013
10	14	SHS_Skill_07_ProATK	全属性攻击lv.14	全属性攻击提升27	27	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力27点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性攻击力30点<FONT>"	0	3	5	1			5000		16507014
10	15	SHS_Skill_07_ProATK	全属性攻击lv.15	全属性攻击提升30	30	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性攻击力30点<FONT>"	0	3	5	1			5000		16507015
11	0	SHS_Skill_05_CriDmg	会心攻击力lv.0	攻击会心时基础攻击力提升	0	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力<FONT>"	1	3	3	2			0	0	0
11	1	SHS_Skill_05_CriDmg	会心攻击力lv.1	攻击会心时基础攻击力提升1.5%	1.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力1.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力3%<FONT>"	1	3	3	2			3000	150	16505001
11	2	SHS_Skill_05_CriDmg	会心攻击力lv.2	攻击会心时基础攻击力提升3%	3	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力3%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力4.5%<FONT>"	1	3	3	2			3000	160	16505002
11	3	SHS_Skill_05_CriDmg	会心攻击力lv.3	攻击会心时基础攻击力提升4.5%	4.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力4.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力6%<FONT>"	1	3	3	2			3000	170	16505003
11	4	SHS_Skill_05_CriDmg	会心攻击力lv.4	攻击会心时基础攻击力提升6%	6	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力6%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力7.5%<FONT>"	1	3	3	2			3000	180	16505004
11	5	SHS_Skill_05_CriDmg	会心攻击力lv.5	攻击会心时基础攻击力提升7.5%	7.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力7.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力9%<FONT>"	1	3	3	2			3000	190	16505005
11	6	SHS_Skill_05_CriDmg	会心攻击力lv.6	攻击会心时基础攻击力提升9%	9	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力9%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力10.5%<FONT>"	1	3	3	2			4000	340	16505006
11	7	SHS_Skill_05_CriDmg	会心攻击力lv.7	攻击会心时基础攻击力提升10.5%	10.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力10.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力12%<FONT>"	1	3	3	2			4000	357	16505007
11	8	SHS_Skill_05_CriDmg	会心攻击力lv.8	攻击会心时基础攻击力提升12%	12	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力12%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力13.5%<FONT>"	1	3	3	2			4000	374	16505008
11	9	SHS_Skill_05_CriDmg	会心攻击力lv.9	攻击会心时基础攻击力提升13.5%	13.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力13.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力15%<FONT>"	1	3	3	2			4000	391	16505009
11	10	SHS_Skill_05_CriDmg	会心攻击力lv.10	攻击会心时基础攻击力提升15%	15	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力15%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力16.5%<FONT>"	1	3	3	2			4000	408	16505010
11	11	SHS_Skill_05_CriDmg	会心攻击力lv.11	攻击会心时基础攻击力提升16.5%	16.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力16.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力18%<FONT>"	1	3	4	2			5000	425	16505011
11	12	SHS_Skill_05_CriDmg	会心攻击力lv.12	攻击会心时基础攻击力提升18%	18	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力18%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力19.5%<FONT>"	1	3	4	2			5000	442	16505012
11	13	SHS_Skill_05_CriDmg	会心攻击力lv.13	攻击会心时基础攻击力提升19.5%	19.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力19.5%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力21%<FONT>"	1	3	4	2			5000	459	16505013
11	14	SHS_Skill_05_CriDmg	会心攻击力lv.14	攻击会心时基础攻击力提升21%	21	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力21%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升会心攻击时的基础攻击力22.5%<FONT>"	1	3	4	2			5000	476	16505014
11	15	SHS_Skill_05_CriDmg	会心攻击力lv.15	攻击会心时基础攻击力提升22.5%	22.5	"<FONT COLOR=\"\#FFCC33\" >提升会心攻击时的基础攻击力22.5%<FONT>"	1	3	4	2			5000	493	16505015
12	0	SHS_Skill_12_HP_Limit	体力lv.0	体力上限提升	0	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值<FONT>"	0	4	4	3			0		0
12	1	SHS_Skill_12_HP_Limit	体力lv.1	体力上限提升2	2	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值2点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值4点<FONT>"	0	4	4	3			5000		16512001
12	2	SHS_Skill_12_HP_Limit	体力lv.2	体力上限提升4	4	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值4点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值6点<FONT>"	0	4	4	3			5000		16512002
12	3	SHS_Skill_12_HP_Limit	体力lv.3	体力上限提升6	6	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值6点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值8点<FONT>"	0	4	4	3			5000		16512003
12	4	SHS_Skill_12_HP_Limit	体力lv.4	体力上限提升8	8	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值8点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值10点<FONT>"	0	4	4	3			5000		16512004
12	5	SHS_Skill_12_HP_Limit	体力lv.5	体力上限提升10	10	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值10点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值12点<FONT>"	0	4	4	3			5000		16512005
12	6	SHS_Skill_12_HP_Limit	体力lv.6	体力上限提升12	12	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值12点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值14点<FONT>"	0	4	5	3			5000		16512006
12	7	SHS_Skill_12_HP_Limit	体力lv.7	体力上限提升14	14	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值14点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值16点<FONT>"	0	4	5	3			5000		16512007
12	8	SHS_Skill_12_HP_Limit	体力lv.8	体力上限提升16	16	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值16点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值18点<FONT>"	0	4	5	3			5000		16512008
12	9	SHS_Skill_12_HP_Limit	体力lv.9	体力上限提升18	18	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值18点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人体力上限最大值20点<FONT>"	0	4	5	3			5000		16512009
12	10	SHS_Skill_12_HP_Limit	体力lv.10	体力上限提升20	20	"<FONT COLOR=\"\#FFCC33\" >提升猎人体力上限最大值20点<FONT>"	0	4	5	3			5000		16512010
13	0	SHS_Skill_13_STA_Limit	耐力lv.0	耐力上限提升	0	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值<FONT>"	0	4	4	3			0		0
13	1	SHS_Skill_13_STA_Limit	耐力lv.1	耐力上限提升2	2	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值2点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值4点<FONT>"	0	4	4	3			4000		16513001
13	2	SHS_Skill_13_STA_Limit	耐力lv.2	耐力上限提升4	4	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值4点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值6点<FONT>"	0	4	4	3			4000		16513002
13	3	SHS_Skill_13_STA_Limit	耐力lv.3	耐力上限提升6	6	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值6点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值8点<FONT>"	0	4	4	3			4000		16513003
13	4	SHS_Skill_13_STA_Limit	耐力lv.4	耐力上限提升8	8	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值8点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值10点<FONT>"	0	4	4	3			4000		16513004
13	5	SHS_Skill_13_STA_Limit	耐力lv.5	耐力上限提升10	10	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值10点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值12点<FONT>"	0	4	4	3			4000		16513005
13	6	SHS_Skill_13_STA_Limit	耐力lv.6	耐力上限提升12	12	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值12点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值14点<FONT>"	0	4	5	3			5000		16513006
13	7	SHS_Skill_13_STA_Limit	耐力lv.7	耐力上限提升14	14	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值14点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值16点<FONT>"	0	4	5	3			5000		16513007
13	8	SHS_Skill_13_STA_Limit	耐力lv.8	耐力上限提升16	16	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值16点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值18点<FONT>"	0	4	5	3			5000		16513008
13	9	SHS_Skill_13_STA_Limit	耐力lv.9	耐力上限提升18	18	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值18点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人耐力上限最大值20点<FONT>"	0	4	5	3			5000		16513009
13	10	SHS_Skill_13_STA_Limit	耐力lv.10	耐力上限提升20	20	"<FONT COLOR=\"\#FFCC33\" >提升猎人耐力上限最大值20点<FONT>"	0	4	5	3			5000		16513010
14	0	SHS_Skill_14_propDEF	属性耐性lv.0	全属性耐性提升	0	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性<FONT>"	0	4	4	3			0		0
14	1	SHS_Skill_14_propDEF	属性耐性lv.1	全属性耐性提升2	2	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性2点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性4点<FONT>"	0	4	4	3			4000		16514001
14	2	SHS_Skill_14_propDEF	属性耐性lv.2	全属性耐性提升4	4	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性4点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性6点<FONT>"	0	4	4	3			4000		16514002
14	3	SHS_Skill_14_propDEF	属性耐性lv.3	全属性耐性提升6	6	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性6点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性8点<FONT>"	0	4	4	3			4000		16514003
14	4	SHS_Skill_14_propDEF	属性耐性lv.4	全属性耐性提升8	8	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性8点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性10点<FONT>"	0	4	4	3			4000		16514004
14	5	SHS_Skill_14_propDEF	属性耐性lv.5	全属性耐性提升10	10	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性10点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性12点<FONT>"	0	4	4	3			4000		16514005
14	6	SHS_Skill_14_propDEF	属性耐性lv.6	全属性耐性提升12	12	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性12点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性14点<FONT>"	0	4	5	3			5000		16514006
14	7	SHS_Skill_14_propDEF	属性耐性lv.7	全属性耐性提升14	14	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性14点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性16点<FONT>"	0	4	5	3			5000		16514007
14	8	SHS_Skill_14_propDEF	属性耐性lv.8	全属性耐性提升16	16	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性16点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性18点<FONT>"	0	4	5	3			5000		16514008
14	9	SHS_Skill_14_propDEF	属性耐性lv.9	全属性耐性提升18	18	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性18点<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升水、火、雷、龙、冰五种属性耐性20点<FONT>"	0	4	5	3			5000		16514009
14	10	SHS_Skill_14_propDEF	属性耐性lv.10	全属性耐性提升20	20	"<FONT COLOR=\"\#FFCC33\" >提升水、火、雷、龙、冰五种属性耐性20点<FONT>"	0	4	5	3			5000		16514010
15	0	SHS_Skill_17_AoyiSPD	奥义积聚lv.0	奥义计量表初始累积值提升	0	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值<FONT>"	1	4	4	3			0	0	0
15	1	SHS_Skill_17_AoyiSPD	奥义积聚lv.1	奥义计量表初始累积值提升10%	10	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值10%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值20%<FONT>"	1	4	4	3			4000	255	16515001
15	2	SHS_Skill_17_AoyiSPD	奥义积聚lv.2	奥义计量表初始累积值提升20%	20	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值20%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值30%<FONT>"	1	4	4	3			4000	272	16515002
15	3	SHS_Skill_17_AoyiSPD	奥义积聚lv.3	奥义计量表初始累积值提升30%	30	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值30%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值40%<FONT>"	1	4	4	3			4000	289	16515003
15	4	SHS_Skill_17_AoyiSPD	奥义积聚lv.4	奥义计量表初始累积值提升40%	40	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值40%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值50%<FONT>"	1	4	4	3			4000	306	16515004
15	5	SHS_Skill_17_AoyiSPD	奥义积聚lv.5	奥义计量表初始累积值提升50%	50	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值50%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值60%<FONT>"	1	4	4	3			4000	323	16515005
15	6	SHS_Skill_17_AoyiSPD	奥义积聚lv.6	奥义计量表初始累积值提升60%	60	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值60%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值70%<FONT>"	1	4	5	3			5000	520	16515006
15	7	SHS_Skill_17_AoyiSPD	奥义积聚lv.7	奥义计量表初始累积值提升70%	70	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值70%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值80%<FONT>"	1	4	5	3			5000	546	16515007
15	8	SHS_Skill_17_AoyiSPD	奥义积聚lv.8	奥义计量表初始累积值提升80%	80	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值80%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值90%<FONT>"	1	4	5	3			5000	572	16515008
15	9	SHS_Skill_17_AoyiSPD	奥义积聚lv.9	奥义计量表初始累积值提升90%	90	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值90%<FONT><BR><FONT COLOR=\"\#68A16A\" >下一级：提升猎人奥义计量表初始累积值100%<FONT>"	1	4	5	3			5000	598	16515009
15	10	SHS_Skill_17_AoyiSPD	奥义积聚lv.10	奥义计量表初始累积值提升100%	100	"<FONT COLOR=\"\#FFCC33\" >提升猎人奥义计量表初始累积值100%<FONT>"	1	4	5	3			5000	624	16515010
16	0	SHS_Skill_15_HP_RecoverySPD	体力回复lv.0	体力回复速度提升	0	"<FONT COLOR=\"\#FFCC33\" >提升猎人的体力回复速度<FONT>"	0	5	4	3			0		0
16	1	SHS_Skill_15_HP_RecoverySPD	体力回复lv.1	体力回复速度提升4%	4	"<FONT COLOR=\"\#FFCC33\" >提升猎人的体力回复速度4%<FONT><BR><FONT COLOR=\"\#68A16A\" >提升猎人的体力回复速度8%<FONT>"	0	5	4	3			5000		16516001
