#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BOSS多人因子开关	小怪多人因子开关	BossPBMul	BossLBMul	BossFDMul	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	EnableSoulStone	DisableCatFood	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
100473			1	level04日常关卡测试23	1	5	10	4								
100474			1	level04日常关卡测试24	1	5	10	4								
100475			1	level04日常关卡测试25	1	5	10	4								
100476			1	level04日常关卡测试26	1	5	10	4								
100477			1	level04日常关卡测试27	1	5	10	4								
100478			1	level04日常关卡测试28	1	5	10	4								
100479			1	level04日常关卡测试29	1	5	10	4								
100480			1	level04日常关卡测试30	1	5	10	4								
100481			1	level04日常关卡测试31	1	5	10	4								
100482			1	level04日常关卡测试32	1	5	10	4								
100483			1	level04日常关卡测试33	1	5	10	4								
100484			1	level04日常关卡测试34	1	5	10	4								
100485			1	level04日常关卡测试35	1	5	10	4								
100486			1	level04日常关卡测试36	1	5	10	4								
100487			1	level04日常关卡测试37	1	5	10	4								
100488			1	level04日常关卡测试38	1	5	10	4								
100489			1	level04日常关卡测试39	1	5	10	4								
100551		讨伐航道上的敌人	1	清理航道（删除）	1	5	10	4								
100552		测试新型爆桶	1	管风琴实验（删除）	1	5	10	4								
100553			1	梦境的狩猎	1	15										
100554		攻击头部讨伐电龙	1	狩猎真意之二	1	1	70005	1	1							
100555		收集电球	1	小电龙与大电球	1	5	22	4								
100556			1	level05日常关卡测试6	1	5	10	4								
100557			1	level05日常关卡测试7	1	5	10	4								
100558			1	level05日常关卡测试8	1	5	10	4								
100559			1	level05日常关卡测试9	1	5	10	4								
100560			1	level05日常关卡测试10	1	5	10	4								
100561		讨伐幼年野猪	1	肆虐的幼年野猪	1	5	20	4								
100562		利用爆桶讨伐幼年电龙	1	花火中的幼年电龙	1	5	14	4								
100563		讨伐雪狮子	1	怒火！壮硕的雪狮子	1	5	20	4								
100564			1	搬运！青怪鸟蛋！	1	15										
100565			1	level05日常关卡测试15	1	5	10	4								
100566			1	level05日常关卡测试16	1	5	10	4								
100567			1	level05日常关卡测试17	1	5	10	4								
100568			1	level05日常关卡测试18	1	5	10	4								
100569			1	level05日常关卡测试19	1	5	10	4								
100570			1	level05日常关卡测试20	1	5	10	4								
100571			1	level05日常关卡测试21	1	5	10	4								
100572			1	level05日常关卡测试22	1	5	10	4								
100573			1	level05日常关卡测试23	1	5	10	4								
100574			1	level05日常关卡测试24	1	5	10	4								
100575			1	level05日常关卡测试25	1	5	10	4								
100576			1	level05日常关卡测试26	1	5	10	4								
100577			1	level05日常关卡测试27	1	5	10	4								
100578			1	level05日常关卡测试28	1	5	10	4								
100579			1	level05日常关卡测试29	1	5	10	4								
100580			1	level05日常关卡测试30	1	5	10	4								
100581			1	level05日常关卡测试31	1	5	10	4								
100582			1	level05日常关卡测试32	1	5	10	4								
100583			1	level05日常关卡测试33	1	5	10	4								
100584			1	level05日常关卡测试34	1	5	10	4								
100585			1	level05日常关卡测试35	1	5	10	4								
100586			1	level05日常关卡测试36	1	5	10	4								
100587			1	level05日常关卡测试37	1	5	10	4								
100588			1	level05日常关卡测试38	1	5	10	4								
100589			1	level05日常关卡测试39	1	5	10	4								
100651		抓住幼年毒怪鸟	1	刀与陷阱的用法	1	5	4	4								
100652		完成隐秘的任务	0	潜藏的怪物	1	1	60041	1	1							
100653		讨伐金毛兽王	1	金色力量之源	1	1	60081	1	1							
100654		讨伐肆虐的雷光虫	1	雷光的幻境	1	5	44	4								
100655			1	level06日常关卡测试5	1	5	10	4								
100656			1	level06日常关卡测试6	1	5	10	4								
100657			1	level06日常关卡测试7	1	5	10	4								
100658			1	level06日常关卡测试8	1	5	10	4								
100659			1	level06日常关卡测试9	1	5	10	4								
100660			1	level06日常关卡测试10	1	5	10	4								
100661		通过暖气治愈胃疾	1	自然疗法	1	5	10	4								
100662			1	入侵！湖地的雷光虫！	1	5	10	4								
100663		投掷道具讨伐奇面族	1	投掷！奇面族！	1	5	28	4								
100664		讨伐桃毛兽	1	怒火！壮硕的桃毛兽	1	5	20	4								
100665			1	搬运！眠鸟蛋！	1	15										
100666			1	level06日常关卡测试16	1	5	10	4								
100667			1	level06日常关卡测试17	1	5	10	4								
100668			1	level06日常关卡测试18	1	5	10	4								
100669			1	level06日常关卡测试19	1	5	10	4								
100670			1	level06日常关卡测试20	1	5	10	4								
100671			1	level06日常关卡测试21	1	5	10	4								
100672			1	level06日常关卡测试22	1	5	10	4								
100673			1	level06日常关卡测试23	1	5	10	4								
100674			1	level06日常关卡测试24	1	5	10	4								
100675			1	level06日常关卡测试25	1	5	10	4								
100676			1	level06日常关卡测试26	1	5	10	4								
100677			1	level06日常关卡测试27	1	5	10	4								
100678			1	level06日常关卡测试28	1	5	10	4								
100679			1	level06日常关卡测试29	1	5	10	4								
100680			1	level06日常关卡测试30	1	5	10	4								
100681			1	level06日常关卡测试31	1	5	10	4								
100682			1	level06日常关卡测试32	1	5	10	4								
100683			1	level06日常关卡测试33	1	5	10	4								
100684			1	level06日常关卡测试34	1	5	10	4								
100685			1	level06日常关卡测试35	1	5	10	4								
100686			1	level06日常关卡测试36	1	5	10	4								
100687			1	level06日常关卡测试37	1	5	10	4								
100688			1	level06日常关卡测试38	1	5	10	4								
100689			1	level06日常关卡测试39	1	5	10	4								
100751			1	破碎的探测器	1	15										
100752		讨伐甲壳种怪物	1	怒之连击VS蟹之海（删除）	1	5	20	4								
100753		讨伐飞虫	1	天然驱虫术	1	5	10	4								
100754		讨伐幼年大怪鸟	1	中和毒素的方法	1	5	7	4								
100755		保护考古的猫	1	考古支援	1	5	100	4								
100756		讨伐幼年将军蟹	1	脆弱之处	1	1	70032	19	1							
100757			1	森林的秘宝	1	15										
100758			1	level07日常关卡测试8	1	5	10	4								
100759			1	level07日常关卡测试9	1	5	10	4								
100760			1	level07日常关卡测试10	1	5	10	4								
100761		讨伐幼年镰蟹	1	肆虐的幼年镰蟹	1	5	20	4								
100762		讨伐盾蟹	1	怒火！壮硕的盾蟹	1	5	20	4								
100763			1	level07日常关卡测试13	1	5	10	4								
100764			1	level07日常关卡测试14	1	5	10	4								
100765			1	level07日常关卡测试15	1	5	10	4								
100766			1	level07日常关卡测试16	1	5	10	4								
100767			1	level07日常关卡测试17	1	5	10	4								
100768			1	level07日常关卡测试18	1	5	10	4								
100769			1	level07日常关卡测试19	1	5	10	4								
100770			1	level07日常关卡测试20	1	5	10	4								
100771			1	level07日常关卡测试21	1	5	10	4								
100772			1	level07日常关卡测试22	1	5	10	4								
100773			1	level07日常关卡测试23	1	5	10	4								
100774			1	level07日常关卡测试24	1	5	10	4								
100775			1	level07日常关卡测试25	1	5	10	4								
100776			1	level07日常关卡测试26	1	5	10	4								
100777			1	level07日常关卡测试27	1	5	10	4								
100778			1	level07日常关卡测试28	1	5	10	4								
100779			1	level07日常关卡测试29	1	5	10	4								
100780			1	level07日常关卡测试30	1	5	10	4								
100781			1	level07日常关卡测试31	1	5	10	4								
100782			1	level07日常关卡测试32	1	5	10	4								
100783			1	level07日常关卡测试33	1	5	10	4								
100784			1	level07日常关卡测试34	1	5	10	4								
100785			1	level07日常关卡测试35	1	5	10	4								
100786			1	level07日常关卡测试36	1	5	10	4								
100787			1	level07日常关卡测试37	1	5	10	4								
100788			1	level07日常关卡测试38	1	5	10	4								
100789			1	level07日常关卡测试39	1	5	10	4								
100851		讨伐雪山麋鹿	1	极寒的道具	1	5	12	4								
100852		讨伐雪狮子	1	雪狮子之首	1	1	70033	1	1							
100853		讨伐幼年雪狮子	1	狮·雪·火	1	1	50210	25	2							
100854			1	寒地生存	1	15										
100855		讨伐超强电龙	1	雪地修行术	1	1	60120	1	1							
100856			1	level08日常关卡测试6	1	5	10	4								
100857			1	level08日常关卡测试7	1	5	10	4								
100858			1	level08日常关卡测试8	1	5	10	4								
100859			1	level08日常关卡测试9	1	5	10	4								
100860			1	level08日常关卡测试10	1	5	10	4								
100861		讨伐幼年雪狮子	1	肆虐的幼年雪狮子	1	5	20	4								
100862			1	入侵！雪山的幼年雪狮子	1	5	10	4								
100863		使用爆桶讨伐幼年冰雷鸟	1	花火中的幼年冰雷鸟	1	5	14	4								
100864			1	搬运！冰雷鸟蛋！	1	15										
100865			1	level08日常关卡测试15	1	5	10	4								
100866			1	level08日常关卡测试16	1	5	10	4								
100867			1	level08日常关卡测试17	1	5	10	4								
100868			1	level08日常关卡测试18	1	5	10	4								
100869			1	level08日常关卡测试19	1	5	10	4								
100870			1	level08日常关卡测试20	1	5	10	4								
100871			1	level08日常关卡测试21	1	5	10	4								
100872			1	level08日常关卡测试22	1	5	10	4								
100873			1	level08日常关卡测试23	1	5	10	4								
100874			1	level08日常关卡测试24	1	5	10	4								
100875			1	level08日常关卡测试25	1	5	10	4								
100876			1	level08日常关卡测试26	1	5	10	4								
100877			1	level08日常关卡测试27	1	5	10	4								
100878			1	level08日常关卡测试28	1	5	10	4								
100879			1	level08日常关卡测试29	1	5	10	4								
100880			1	level08日常关卡测试30	1	5	10	4								
100881			1	level08日常关卡测试31	1	5	10	4								
100882			1	level08日常关卡测试32	1	5	10	4								
100883			1	level08日常关卡测试33	1	5	10	4								
100884			1	level08日常关卡测试34	1	5	10	4								
100885			1	level08日常关卡测试35	1	5	10	4								
100886			1	level08日常关卡测试36	1	5	10	4								
100887			1	level08日常关卡测试37	1	5	10	4								
100888			1	level08日常关卡测试38	1	5	10	4								
100889			1	level08日常关卡测试39	1	5	10	4								
100951			1	level09日常关卡测试1	1	5	10	4								
100952			1	level09日常关卡测试2	1	5	10	4								
100953			1	level09日常关卡测试3	1	5	10	4								
100954			1	level09日常关卡测试4	1	5	10	4								
100955			1	level09日常关卡测试5	1	5	10	4								
100956			1	level09日常关卡测试6	1	5	10	4								
100957			1	level09日常关卡测试7	1	5	10	4								
100958			1	level09日常关卡测试8	1	5	10	4								
100959			1	level09日常关卡测试9	1	5	10	4								
100960			1	level09日常关卡测试10	1	5	10	4								
100961			1	level09日常关卡测试11	1	5	10	4								
100962			1	level09日常关卡测试12	1	5	10	4								
100963			1	level09日常关卡测试13	1	5	10	4								
100964			1	level09日常关卡测试14	1	5	10	4								
100965			1	level09日常关卡测试15	1	5	10	4								
100966			1	level09日常关卡测试16	1	5	10	4								
100967			1	level09日常关卡测试17	1	5	10	4								
100968			1	level09日常关卡测试18	1	5	10	4								
100969			1	level09日常关卡测试19	1	5	10	4								
100970			1	level09日常关卡测试20	1	5	10	4								
100971			1	level09日常关卡测试21	1	5	10	4								
100972			1	level09日常关卡测试22	1	5	10	4								
100973			1	level09日常关卡测试23	1	5	10	4								
100974			1	level09日常关卡测试24	1	5	10	4								
100975			1	level09日常关卡测试25	1	5	10	4								
100976			1	level09日常关卡测试26	1	5	10	4								
100977			1	level09日常关卡测试27	1	5	10	4								
100978			1	level09日常关卡测试28	1	5	10	4								
100979			1	level09日常关卡测试29	1	5	10	4								
100980			1	level09日常关卡测试30	1	5	10	4								
100981			1	level09日常关卡测试31	1	5	10	4								
100982			1	level09日常关卡测试32	1	5	10	4								
100983			1	level09日常关卡测试33	1	5	10	4								
100984			1	level09日常关卡测试34	1	5	10	4								
100985			1	level09日常关卡测试35	1	5	10	4								
100986			1	level09日常关卡测试36	1	5	10	4								
100987			1	level09日常关卡测试37	1	5	10	4								
100988			1	level09日常关卡测试38	1	5	10	4								
100989			1	level09日常关卡测试39	1	5	10	4								
101051			1	level10日常关卡测试1	1	5	10	4								
101052			1	level10日常关卡测试2	1	5	10	4								
101053			1	level10日常关卡测试3	1	5	10	4								
101054			1	level10日常关卡测试4	1	5	10	4								
101055			1	level10日常关卡测试5	1	5	10	4								
101056			1	level10日常关卡测试6	1	5	10	4								
101057			1	level10日常关卡测试7	1	5	10	4								
101058			1	level10日常关卡测试8	1	5	10	4								
101059			1	level10日常关卡测试9	1	5	10	4								
101060			1	level10日常关卡测试10	1	5	10	4								
101061		投掷道具讨伐黄速龙	1	投掷！黄速龙！	1	5	32	4								
101062		利用爆桶讨伐幼年尾晶蝎	1	花火中的幼年尾晶蝎	1	5	10	4								
101063			1	搬运！尾晶蝎蛋！	1	15										
101064			1	level10日常关卡测试14	1	5	10	4								
101065			1	level10日常关卡测试15	1	5	10	4								
101066			1	level10日常关卡测试16	1	5	10	4								
101067			1	level10日常关卡测试17	1	5	10	4								
101068			1	level10日常关卡测试18	1	5	10	4								
101069			1	level10日常关卡测试19	1	5	10	4								
101070			1	level10日常关卡测试20	1	5	10	4								
101071			1	level10日常关卡测试21	1	5	10	4								
101072			1	level10日常关卡测试22	1	5	10	4								
101073			1	level10日常关卡测试23	1	5	10	4								
101074			1	level10日常关卡测试24	1	5	10	4								
101075			1	level10日常关卡测试25	1	5	10	4								
101076			1	level10日常关卡测试26	1	5	10	4								
101077			1	level10日常关卡测试27	1	5	10	4								
101078			1	level10日常关卡测试28	1	5	10	4								
101079			1	level10日常关卡测试29	1	5	10	4								
101080			1	level10日常关卡测试30	1	5	10	4								
101081			1	level10日常关卡测试31	1	5	10	4								
101082			1	level10日常关卡测试32	1	5	10	4								
101083			1	level10日常关卡测试33	1	5	10	4								
101084			1	level10日常关卡测试34	1	5	10	4								
101085			1	level10日常关卡测试35	1	5	10	4								
101086			1	level10日常关卡测试36	1	5	10	4								
101087			1	level10日常关卡测试37	1	5	10	4								
101088			1	level10日常关卡测试38	1	5	10	4								
101089			1	level10日常关卡测试39	1	5	10	4								
101151		交纳鱼	1	渔夫与黑狼鸟（删除）	1	5	20	4								
101152		用飞刀给雌火龙右脚涂香油	1	雌火龙也有春天	1	5	20	4								
101153		讨伐金毛兽王	1	鲁莽之怒气	1	1	60081	1	1							
101154		使用落雷针击败黑狼鸟	1	雷击狩猎术	1	1	60190	1	1							
101155			1	古代的宝藏	1	15										
101156		讨伐飞虫	1	飞虫扑火	1	1	70037	44	2							
101157		讨伐雌火龙	1	猪油与雌火龙（删除）	1	1	60210	1	1							
101158		通过修行讨伐眠鸟！	1	超短期修行	1	1	60140	1	1							
101159			1	11关日常关卡9	1	5	10	4								
101160			1	11关日常关卡10	1	5	10	4								
101161		捕捉光虫	1	夏夜与光虫	1	5	20	4								
101162		在猫的支援下打败眠鸟	1	猫的支援术	1	1	60140	1	1							
101163			1	入侵！陵寝的蛇龙！	1	5	10	4								
101164		投掷道具讨伐镰蟹	1	投掷！镰蟹！	1	5	34	4								
101165		讨伐镰蟹	1	怒火！壮硕的镰蟹	1	5	20	4								
101166			1	11关日常关卡16	1	5	10	4								
101167			1	11关日常关卡17	1	5	10	4								
101168			1	11关日常关卡18	1	5	10	4								
101169			1	11关日常关卡19	1	5	10	4								
101170			1	11关日常关卡20	1	5	10	4								
101171			1	11关日常关卡21	1	5	10	4								
101172			1	11关日常关卡22	1	5	10	4								
101173			1	11关日常关卡23	1	5	10	4								
101174			1	11关日常关卡24	1	5	10	4								
101175			1	11关日常关卡25	1	5	10	4								
101176			1	11关日常关卡26	1	5	10	4								
101177			1	11关日常关卡27	1	5	10	4								
101178			1	11关日常关卡28	1	5	10	4								
101179			1	11关日常关卡29	1	5	10	4								
101180			1	11关日常关卡30	1	5	10	4								
101181			1	11关日常关卡31	1	5	10	4								
101182			1	11关日常关卡32	1	5	10	4								
101183			1	11关日常关卡33	1	5	10	4								
101184			1	11关日常关卡34	1	5	10	4								
101185			1	11关日常关卡35	1	5	10	4								
101186			1	11关日常关卡36	1	5	10	4								
101187			1	11关日常关卡37	1	5	10	4								
101188			1	11关日常关卡38	1	5	10	4								
101189			1	11关日常关卡39	1	5	10	4								
140051		讨伐40只奇面族	1	奇面族入侵（删除）	1	1	50204	1	1							
140052		引诱野猪撞坏红萝卜获得100分吧	1	猪突猛进！为萝卜而战！（删除）	1	5	100	4								
140053		赶幼年鹿回到门口的奇面族身边吧	1	赶鹿人（删除）	1	5	10	4								
140054			1	竞技场日常关卡4	1	5	10	4								
140055			1	竞技场日常关卡5	1	5	10	4								
140056			1	竞技场日常关卡6	1	5	10	4								
140057			1	竞技场日常关卡7	1	5	10	4								
140058			1	竞技场日常关卡8	1	5	10	4								
140059			1	竞技场日常关卡9	1	5	10	4								
140060			1	竞技场日常关卡10	1	5	10	4								
140061			1	竞技场日常关卡11	1	5	10	4								
140062			1	竞技场日常关卡12	1	5	10	4								
140063			1	竞技场日常关卡13	1	5	10	4								
140064			1	竞技场日常关卡14	1	5	10	4								
140065			1	竞技场日常关卡15	1	5	10	4								
140066			1	竞技场日常关卡16	1	5	10	4								
140067			1	竞技场日常关卡17	1	5	10	4								
140068			1	竞技场日常关卡18	1	5	10	4								
140069			1	竞技场日常关卡19	1	5	10	4								
140070			1	竞技场日常关卡20	1	5	10	4								
140071			1	竞技场日常关卡21	1	5	10	4								
140072			1	竞技场日常关卡22	1	5	10	4								
140073			1	竞技场日常关卡23	1	5	10	4								
140074			1	竞技场日常关卡24	1	5	10	4								
140075			1	竞技场日常关卡25	1	5	10	4								
140076			1	竞技场日常关卡26	1	5	10	4								
140077			1	竞技场日常关卡27	1	5	10	4								
140078			1	竞技场日常关卡28	1	5	10	4								
140079			1	竞技场日常关卡29	1	5	10	4								
140080			1	竞技场日常关卡30	1	5	10	4								
140081			1	竞技场日常关卡31	1	5	10	4								
140082			1	竞技场日常关卡32	1	5	10	4								
140083			1	竞技场日常关卡33	1	5	10	4								
140084			1	竞技场日常关卡34	1	5	10	4								
140085			1	竞技场日常关卡35	1	5	10	4								
140086			1	竞技场日常关卡36	1	5	10	4								
140087			1	竞技场日常关卡37	1	5	10	4								
140088			1	竞技场日常关卡38	1	5	10	4								
140089			1	竞技场日常关卡39	1	5	10	4								
#============End of sheet============

#============Begin of sheet============
@Sheet=Level_NARegion
InfoID	LevelID	MonsterID	NARegion0	NARegion1	NARegion2	NARegion3	NARegion4	NARegion5	NARegion6	NARegion7	NARegion8	NARegion9	NARegion10	NARegion11	NARegion12	NARegion13	NARegion14
10001	101161	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10002	100222	1014	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
10003	100223	1014	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
10004	100151	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10005	100152	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10006	100153	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10007	100153	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10008	100153	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10009	100153	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10010	100153	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10011	100153	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10012	100153	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10013	100153	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10014	100153	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10015	100153	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10016	100153	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10017	100153	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10018	100153	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10019	100153	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10020	100153	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10021	100153	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10022	100153	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10023	100153	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10024	100153	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10025	100153	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10026	100153	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10027	100153	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10028	100153	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10029	100153	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10030	100153	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10031	100153	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10032	100153	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10033	100153	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10034	100153	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10035	100153	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10036	100153	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10037	100153	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10038	100153	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10039	100153	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10040	100153	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10041	100153	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10042	100154	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10043	100154	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10044	100154	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10045	100154	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10046	100154	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10047	100154	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10048	100154	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10049	100154	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10050	100154	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10051	100154	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10052	100154	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10053	100154	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10054	100154	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10055	100154	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10056	100154	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10057	100154	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10058	100154	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10059	100154	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10060	100154	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10061	100154	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10062	100154	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10063	100154	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10064	100154	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10065	100154	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10066	100154	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10067	100154	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10068	100154	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10069	100154	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10070	100154	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10071	100154	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10072	100154	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10073	100154	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10074	100154	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10075	100154	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10076	100154	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10077	100154	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10078	100155	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10079	100155	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10080	100155	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10081	100155	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10082	100155	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10083	100155	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10084	100155	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10085	100155	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10086	100155	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10087	100155	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10088	100155	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10089	100155	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10090	100155	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10091	100155	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10092	100155	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10093	100155	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10094	100155	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10095	100155	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10096	100155	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10097	100155	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10098	100155	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10099	100155	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10100	100155	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10101	100155	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10102	100155	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10103	100155	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10104	100155	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10105	100155	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10106	100155	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10107	100155	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10108	100155	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10109	100155	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10110	100155	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10111	100155	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
