#TSV
#============Begin of sheet============
@Sheet=ResourceTypeInfo
ResourceType	ResourceName	MainType	MidType	SubType	DefaultSkillID	CollectPriority	IgnoreTool
0	其他	0	0	0	300100004	13	0
1	矿	1	3	1	300100002	1	0
2	草	0	0	0	300100004	2	0
3	虫	1	3	2	300100003	3	0
4	鱼	1	3	3	300100004	4	1
5	蘑菇	0	0	0	300100004	5	0
6	蜂蜜	0	0	0	300100004	6	0
7	石块	0	0	0	300100004	7	0
8	大便	0	0	0	300100004	8	0
9	遗迹	0	0	0	300100004	9	0
10	怪物尸体	0	0	0	300100001	0	0
11	怪物部位	0	0	0	300100001	-1	0
12	骨堆	0	0	0	300100004	12	0
13	捕鱼	0	0	0	0	14	0
14	怪物特殊掉落	0	0	0	300100004	-2	0
15	猫遗迹	0	0	0	300100004	15	0
16	蛋	0	0	0	300100004	16	0
17	网	0	0	0	300100004	17	0
18	其他	0	0	0	300100004	18	0
#============End of sheet============

#============Begin of sheet============
@Sheet=采集点特殊掉落

#============End of sheet============

#============Begin of sheet============
@Sheet=采集点素材表
ResourceID	MapID	LevelMin	LevelMax	DifMin	DifMax	ResType	RichType	SpecTool	ToolLevel	ToolDmgProb	IsShared	GatherMin	GatherMax	CatGatherMin	CatGatherMax	ItemID	RltvProp	ItemAmountMin	ItemAmountMax	DeleteWhenFull	BuffID	ViewArcheTypeName	LifeTime
30822	1008	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21010	20	1	1	1	0		
30822	1008	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21023	10	1	1	1	0		
30822	1008	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21004	10	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21045	5	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	5	12	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21029	7	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21040	7	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21028	10	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21030	10	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21041	10	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21043	15	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21031	15	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	4951	10	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21032	16	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	21033	16	1	1	1	0		
70811	1008	150	300	1	3	1	1	0	1	15	0	2	4	1	1	4824	2	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21045	5	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	5	12	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21029	7	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21040	7	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21028	10	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21030	10	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21041	10	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21043	15	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21031	15	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	4951	10	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21032	16	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	21033	16	1	1	1	0		
70812	1008	150	300	1	3	1	2	0	1	15	0	2	4	1	1	4824	2	1	1	1	0		
10861	1008	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21100	60	1	1	1	0		
10861	1008	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21048	39	1	1	1	0		
10861	1008	1	300	1	3	6	1	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
10862	1008	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21100	70	1	1	1	0		
10862	1008	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21048	29	1	1	1	0		
10862	1008	1	300	1	3	6	2	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21391	5	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21113	5	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21086	5	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21088	5	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21089	10	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21113	10	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21086	10	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21114	25	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21087	25	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21115	25	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21118	25	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21116	25	1	1	1	0		
80921	1008	150	179	1	3	12	1	0	1	15	0	2	4	1	1	21119	25	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21391	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21113	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21086	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21088	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21089	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21113	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21086	5	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21114	10	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21087	10	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21115	15	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21118	15	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21116	20	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21119	20	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21117	25	1	1	1	0		
100922	1008	180	300	1	3	12	2	0	1	15	0	2	4	1	1	21120	25	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21076	6	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21067	6	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21058	6	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21069	6	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21050	13	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21051	13	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21053	16	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21052	16	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	21054	16	1	1	1	0		
70831	1008	150	300	1	3	3	1	0	1	15	0	2	4	1	1	4826	2	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21076	6	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21049	6	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21069	6	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21078	6	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21059	13	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21060	13	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21062	16	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21063	16	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	21064	16	1	1	1	0		
70832	1008	150	300	1	3	3	2	0	1	15	0	2	4	1	1	4826	2	1	1	1	0		
10851	1008	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21081	40	1	1	1	0		
10851	1008	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21082	30	1	1	1	0		
10851	1008	1	300	1	3	5	1	0	1	15	0	2	4	1	1	4825	1	1	1	1	0		
10851	1008	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21389	10	1	1	1	0		
10852	1008	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21081	40	1	1	1	0		
10852	1008	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21082	30	1	1	1	0		
10852	1008	1	300	1	3	5	2	0	1	15	0	2	4	1	1	4825	1	1	1	1	0		
10852	1008	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21389	10	1	1	1	0		
20971	1008	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21387	40	1	1	1	0		
20971	1008	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21069	30	1	1	1	0		
20971	1008	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21048	20	1	1	1	0		
20971	1008	1	300	1	3	17	1	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
20972	1008	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21387	40	1	1	1	0		
20972	1008	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21069	30	1	1	1	0		
20972	1008	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21048	20	1	1	1	0		
20972	1008	1	300	1	3	17	2	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	1	12	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	2	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	3	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	4	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	5	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	6	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	7	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	8	11	1	1	1	0		
10841	1008	1	300	1	3	4	1	0	1	15	0	2	4	0	0	9	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	1	12	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	2	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	3	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	4	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	5	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	6	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	7	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	8	11	1	1	1	0		
10842	1008	1	300	1	3	4	2	0	1	15	0	2	4	0	0	9	11	1	1	1	0		
11021	1010	1	79	1	3	2	1	0	1	15	0	2	4	1	1	8	40	1	1	1	0		
11021	1010	1	79	1	3	2	1	0	1	15	0	2	4	1	1	21026	30	1	1	1	0		
11021	1010	1	79	1	3	2	1	0	1	15	0	2	4	1	1	21011	20	1	1	1	0		
11021	1010	1	79	1	3	2	1	0	1	15	0	2	4	1	1	376	10	1	1	1	0		
11022	1010	1	79	1	3	2	2	0	1	15	0	2	4	1	1	8	40	1	1	1	0		
11022	1010	1	79	1	3	2	2	0	1	15	0	2	4	1	1	21003	30	1	1	1	0		
11022	1010	1	79	1	3	2	2	0	1	15	0	2	4	1	1	21012	20	1	1	1	0		
11022	1010	1	79	1	3	2	2	0	1	15	0	2	4	1	1	21018	10	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21039	5	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	5	15	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21029	15	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21040	15	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21030	15	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21041	15	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	21028	14	1	1	1	0		
11011	1010	1	79	1	3	1	1	0	1	15	0	2	4	1	1	4824	1	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21039	5	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	5	15	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21029	15	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21040	15	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21030	15	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21041	15	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	21028	14	1	1	1	0		
11012	1010	1	79	1	3	1	2	0	1	15	0	2	4	1	1	4824	1	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21100	60	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21048	39	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21100	70	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21048	29	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21391	10	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21112	10	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21085	10	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21088	10	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21089	10	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21113	25	1	1	1	0		
21121	1010	1	79	1	3	12	1	0	1	15	0	2	4	1	1	21086	25	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21391	10	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21112	10	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21085	10	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21088	10	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21089	10	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21113	25	1	1	1	0		
21122	1010	1	79	1	3	12	2	0	1	15	0	2	4	1	1	21086	25	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21076	20	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21067	19	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21058	15	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21069	15	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21050	15	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	21051	15	1	1	1	0		
11031	1010	1	79	1	3	3	1	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21076	20	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21049	19	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21069	15	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21078	15	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21059	15	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	21060	15	1	1	1	0		
11032	1010	1	79	1	3	3	2	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
11051	1010	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21081	40	1	1	1	0		
11051	1010	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21084	30	1	1	1	0		
11051	1010	1	300	1	3	5	1	0	1	15	0	2	4	1	1	4825	1	1	1	1	0		
11051	1010	1	300	1	3	5	1	0	1	15	0	2	4	1	1	21389	10	1	1	1	0		
11052	1010	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21081	40	1	1	1	0		
11052	1010	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21082	30	1	1	1	0		
11052	1010	1	300	1	3	5	2	0	1	15	0	2	4	1	1	4825	1	1	1	1	0		
11052	1010	1	300	1	3	5	2	0	1	15	0	2	4	1	1	21389	10	1	1	1	0		
21171	1010	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21387	40	1	1	1	0		
21171	1010	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21069	30	1	1	1	0		
21171	1010	1	300	1	3	17	1	0	1	15	0	2	4	1	1	21048	20	1	1	1	0		
21171	1010	1	300	1	3	17	1	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
21172	1010	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21387	40	1	1	1	0		
21172	1010	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21069	30	1	1	1	0		
21172	1010	1	300	1	3	17	2	0	1	15	0	2	4	1	1	21048	20	1	1	1	0		
21172	1010	1	300	1	3	17	2	0	1	15	0	2	4	1	1	4826	1	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	1	12	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	2	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	3	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	4	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	5	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	6	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	7	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	8	11	1	1	1	0		
11041	1010	1	300	1	3	4	1	0	1	15	0	2	4	0	0	9	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	1	12	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	2	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	3	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	4	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	5	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	6	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	7	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	8	11	1	1	1	0		
11042	1010	1	300	1	3	4	2	0	1	15	0	2	4	0	0	9	11	1	1	1	0		
31021	1010	80	300	1	3	2	1	0	1	15	0	2	4	1	1	8	40	1	1	1	0		
31021	1010	80	300	1	3	2	1	0	1	15	0	2	4	1	1	21026	20	1	1	1	0		
31021	1010	80	300	1	3	2	1	0	1	15	0	2	4	1	1	21011	20	1	1	1	0		
31021	1010	80	300	1	3	2	1	0	1	15	0	2	4	1	1	376	10	1	1	1	0		
31021	1010	80	300	1	3	2	1	0	1	15	0	2	4	1	1	21015	10	1	1	1	0		
31022	1010	80	300	1	3	2	2	0	1	15	0	2	4	1	1	8	40	1	1	1	0		
31022	1010	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21003	20	1	1	1	0		
31022	1010	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21012	20	1	1	1	0		
31022	1010	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21005	10	1	1	1	0		
31022	1010	80	300	1	3	2	2	0	1	15	0	2	4	1	1	21018	10	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21039	5	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	5	12	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21029	7	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21040	7	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21030	10	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21041	10	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21028	10	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21031	15	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	21043	15	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	4951	6	1	1	1	0		
31011	1010	80	119	1	3	1	1	0	1	15	0	2	4	1	1	4824	2	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21177	5	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21039	5	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	5	12	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21029	7	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21040	7	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21030	10	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21041	10	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21028	10	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21031	15	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	21043	15	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	4951	6	1	1	1	0		
31012	1010	80	119	1	3	1	2	0	1	15	0	2	4	1	1	4824	2	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21100	60	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	21048	39	1	1	1	0		
11061	1010	1	300	1	3	6	1	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21100	70	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	21048	29	1	1	1	0		
11062	1010	1	300	1	3	6	2	0	1	15	0	2	4	1	1	4823	1	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21391	5	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21113	5	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21086	5	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21088	5	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21089	10	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21113	10	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21086	10	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21114	25	1	1	1	0		
41121	1010	80	119	1	3	12	1	0	1	15	0	2	4	1	1	21087	25	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21391	5	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21113	5	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21086	5	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21088	5	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21089	10	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21113	10	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21086	10	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21114	25	1	1	1	0		
41122	1010	80	119	1	3	12	2	0	1	15	0	2	4	1	1	21087	25	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21076	10	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21067	10	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21058	15	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21069	15	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21050	16	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21051	16	1	1	1	0		
31031	1010	80	119	1	3	3	1	0	1	15	0	2	4	1	1	21053	16	1	1	1	0		
