#TSV
#============Begin of sheet============
@Sheet=GuideActionIdMap
ID	Index
30224	3	12	1				3180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30225	3	12	1				3207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30226	3	12	1				3237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30227	3	12	1				3241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30228	3	12	1				3245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30229	3	12	1				3249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30230	3	12	1				3253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30231	3	12	1				3264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		2
30301	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		3
30302	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		3
30303	3	2	1				75041;75042;75043;75044;75045	装备锋利流猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，锋利流猎装的技能很适合常规的近战武器。		3
30304	3	3	1				75041;75042;75043;75044;75045	升级锋利流猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		3
30305	3	12	1				4010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30306	3	12	1				4047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30307	3	12	1				4192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30308	3	12	1				4234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30309	3	12	1				4267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30310	3	12	1				4038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30311	3	12	1				4110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30312	3	12	1				4001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30313	3	12	1				4011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30314	3	12	1				4019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30315	3	12	1				4034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30316	3	12	1				4048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30317	3	12	1				4057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30318	3	12	1				4061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30319	3	12	1				4065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30320	3	12	1				4069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30321	3	12	1				4073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30322	3	12	1				4084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30323	3	12	1				4180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30324	3	12	1				4207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30325	3	12	1				4237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30326	3	12	1				4241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30327	3	12	1				4245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30328	3	12	1				4249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30329	3	12	1				4253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30330	3	12	1				4264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		3
30401	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		4
30402	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		4
30403	3	2	1				75041;75042;75043;75044;75045	装备锋利流猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，锋利流猎装的技能很适合常规的近战武器。		4
30404	3	3	1				75041;75042;75043;75044;75045	升级锋利流猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		4
30405	3	12	1				4010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30406	3	12	1				4047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30407	3	12	1				4192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30408	3	12	1				4234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30409	3	12	1				4267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30410	3	12	1				4038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30411	3	12	1				4110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30412	3	12	1				4001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30413	3	12	1				4011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30414	3	12	1				4019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30415	3	12	1				4034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30416	3	12	1				4048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30417	3	12	1				4057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30418	3	12	1				4061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30419	3	12	1				4065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30420	3	12	1				4069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30421	3	12	1				4073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30422	3	12	1				4084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30423	3	12	1				4180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30424	3	12	1				4207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30425	3	12	1				4237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30426	3	12	1				4241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30427	3	12	1				4245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30428	3	12	1				4249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30429	3	12	1				4253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30430	3	12	1				4264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		4
30501	3	2	1				75201;75202;75203;75204;75205	装备初心者猎装（远程）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		5
30502	3	3	1				75201;75202;75203;75204;75205	升级初心者猎装（远程）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		5
30503	3	2	1				75161;75162;75163;75164;75165	装备速射流猎装（远程）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，速射流猎装的技能很适合弩炮。		5
30504	3	3	1				75161;75162;75163;75164;75165	升级速射流猎装（远程）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		5
30505	3	12	1				16010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30506	3	12	1				16047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30507	3	12	1				16192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30508	3	12	1				16234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30509	3	12	1				16267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30510	3	12	1				16038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30511	3	12	1				16110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30512	3	12	1				16001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30513	3	12	1				16011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30514	3	12	1				16034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30515	3	12	1				16048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30516	3	12	1				16057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30517	3	12	1				16061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30518	3	12	1				16065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30519	3	12	1				16069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30520	3	12	1				16073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30521	3	12	1				16084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30522	3	12	1				16180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30523	3	12	1				16207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30524	3	12	1				16237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30525	3	12	1				16241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30526	3	12	1				16245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30527	3	12	1				16249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30528	3	12	1				16253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30529	3	12	1				16264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		5
30601	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		6
30602	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		6
30603	3	2	1				75041;75042;75043;75044;75045	装备锋利流猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，锋利流猎装的技能很适合常规的近战武器。		6
30604	3	3	1				75041;75042;75043;75044;75045	升级锋利流猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		6
30605	3	12	1				4010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30606	3	12	1				4047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30607	3	12	1				4192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30608	3	12	1				4234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30609	3	12	1				4267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30610	3	12	1				4038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30611	3	12	1				4110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30612	3	12	1				4001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30613	3	12	1				4011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30614	3	12	1				4019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30615	3	12	1				4034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30616	3	12	1				4048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30617	3	12	1				4057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30618	3	12	1				4061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30619	3	12	1				4065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30620	3	12	1				4069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30621	3	12	1				4073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30622	3	12	1				4084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30623	3	12	1				4180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30624	3	12	1				4207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30625	3	12	1				4237	激活水属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30626	3	12	1				4241	激活火属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30627	3	12	1				4245	激活雷属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30628	3	12	1				4249	激活龙属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30629	3	12	1				4253	激活冰属性耐性强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30630	3	12	1				4264	激活回复药效增加	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		6
30701	3	2	1				75191;75192;75193;75194;75195	装备初心者猎装（近战）	打开背包（I）在仓库/装备页签内可找到获得的装备，该装备防御提升的效果很明显，请尽快穿齐装备哦~		7
30702	3	3	1				75191;75192;75193;75194;75195	升级初心者猎装（近战）	升级装备可以提升防御，尽快把初心者猎装升到50级吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		7
30703	3	2	1				75041;75042;75043;75044;75045	装备锋利流猎装（近战）	在屏幕右下角的统一商店可购买流派猎装，打开背包（I）在仓库/装备页签内可找到获得的装备，锋利流猎装的技能很适合常规的近战武器。		7
30704	3	3	1				75041;75042;75043;75044;75045	升级锋利流猎装（近战）	升级装备可以提升防御，尽快升级猎装吧。收集足量怪物素材后，可前往雷欧处进行装备锻造。		7
30705	3	12	1				4010	激活防御力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30706	3	12	1				4047	激活回复速度+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30707	3	12	1				4192	激活野外生存	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30708	3	12	1				4234	激活大胃王	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30709	3	12	1				4267	激活草药达人	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30710	3	12	1				4038	激活体力强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30711	3	12	1				4110	激活饥饿感减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30712	3	12	1				4001	激活攻击力提升（小）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30713	3	12	1				4011	激活防御力提升（中）	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30714	3	12	1				4019	激活见切+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30715	3	12	1				4034	激活探知	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30716	3	12	1				4048	激活回复速度+2	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30717	3	12	1				4057	激活水属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30718	3	12	1				4061	激活火属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30719	3	12	1				4065	激活雷属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30720	3	12	1				4069	激活龙属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30721	3	12	1				4073	激活冰属性攻击强化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30722	3	12	1				4084	激活毒减半	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30723	3	12	1				4180	激活广域化+1	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
30724	3	12	1				4207	激活耐寒	在角色面板（P）可查看当前发动技能，猎装技能的激活优先考虑数量，尽快激活猎装自带的技能，所以先挑选消耗少的技能激活吧。		7
