#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BOSS多人因子开关	小怪多人因子开关	BossPBMul	BossLBMul	BossFDMul	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
215039	1	1015	10	王立委托map15-029			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215040	1	1015	10	王立委托map15-030			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215041	1	1015	10	王立委托map15-031			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215042	1	1015	10	王立委托map15-032			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215043	1	1015	10	王立委托map15-033			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215044	1	1015	10	王立委托map15-034			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215045	1	1015	4	蛇龙的讨伐	讨伐蛇龙	蛇龙	50230						2	110	110			1	需求人物等级	110							需求人物等级	110	1					100	475			20		50230	1501	4			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	120	50					120	140	120	140	550	700				
215046	1	1015	10	王立委托map15-036			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215047	1	1015	10	王立委托map15-037			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215048	1	1015	10	王立委托map15-038			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215049	1	1015	10	王立委托map15-039			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
215050	1	1015	10	王立委托map15-040			69999						2	0	0												需求人物等级	9999										60		60190	1501	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216001	1	1016	57	苍火龙	狩猎苍火龙	苍火龙	60251	11654					3	175	175												需求人物等级	1										60		60251	1601	57			0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
216002	1	1016	56	蛮龙	狩猎蛮龙	蛮龙	60620						2	130	130												需求人物等级	1										60		60620	1601	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
216003	1	1016	10	剧情委托map16-003			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216004	1	1016	10	剧情委托map16-004			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216005	1	1016	10	剧情委托map16-005			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216006	1	1016	10	剧情委托map16-006			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216007	1	1016	10	剧情委托map16-007			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216008	1	1016	10	剧情委托map16-008			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216009	1	1016	10	剧情委托map16-009			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216010	1	1016	10	剧情委托map16-010			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216011	1	1016	4	黄金之王，天雷初开	狩猎舞雷龙与金狮子	舞雷龙;金狮子	60440;60420	21115;21118;21454;19998;1587					2	145	145	1		1			多关卡完成解锁	415003;411008;414007;207035;207036					需求人物等级	120	1					135	650			60		60440;60420	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	175	150	175	725	875		11186		
216012	1	1016	4	狂战交响曲	狩猎两只黑狼鸟	黑狼鸟;黑狼鸟	60190;60190	21116;21119;21454;19998;1587					3	155	155	1		1			多关卡完成解锁	401301;402301;404301;405301					需求人物等级	120	1					140	675			60		60190;60190	1602	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	185	150	185	750	925		11187		
216013	1	1016	4	战姬恋曲	狩猎两只雌火龙	雌火龙;雌火龙	60210;60210	21116;21119;21454;19998;1587					3	165	165	1		1			多关卡完成解锁	405302;408301;408005;220020;206037;416101					需求人物等级	120	1					140	675			60		60210;60210	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	195	150	195	750	975		11188		
216014	1	1016	4	鎏金幻梦	狩猎两只金眠鸟	金眠鸟;金眠鸟	60143;60143	21116;21119;21454;19998;1587					3	170	170	1		1			多关卡完成解锁	414018;410014;405006;216013;210033;410102					需求人物等级	120	1					145	700			60		60143;60143	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	200	150	200	750	1000		11189		
216015	1	1016	4	恶童育成	狩猎两只狞龙	狞龙;狞龙	60630;60639	21116;21119;21454;19998;1587					3	175	175	1		1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60630;60639	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11190		
216016	1	1016	4	青空下，轰雷齐鸣	狩猎两只舞雷龙	舞雷龙;舞雷龙	60440;60440	21116;21119;21454;19998;1587					3	175	175	1		1			多关卡完成解锁	404009;420010;414025;217032;207040;451106					需求人物等级	120	1					150	725			60		60440;60440	1602	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11191		
216017	1	1016	4	嘘！女王的茶会	狩猎金火龙与烈焰女王	金火龙;烈焰女王	60212;60218	21116;21119;21454;19998;1587					3	175	175	1		1			多关卡完成解锁	404009;420010;414025;217032;207040;451106					需求人物等级	120	1					150	725			60		60212;60218	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11192		
216018	1	1016	4	雨中疾影	狩猎蛮龙与迅龙	蛮龙;迅龙	60620;60920	21115;21118;21454;19998;1587					2	145	145			1			多关卡完成解锁	411006;406012;411007;214030;214023					需求人物等级	120	1					135	650			60		60620;60920	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	175	150	175	725	875		11193		
216019	1	1016	4	没头脑和不高兴	狩猎蛮龙与狞龙	蛮龙;狞龙	60620;60630	21116;21119;21454;19998;1587					3	175	175			1			多关卡完成解锁	403007;411010;216014;210035;214033					需求人物等级	120	1					145	700			60		60620;60630	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11194		
216020	1	1016	4	雷鸣之下，流星陨落	狩猎灭星龙与冥雷龙	灭星龙;冥雷龙	60134;60441	21116;21119;21454;19998;1587					3	175	175			1			多关卡完成解锁	404009;420010;414025;217032;207040;451106					需求人物等级	120	1					150	725			60		60134;60441	1601	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11403		
216021	1	1016	65	狞龙	狩猎狞龙	狞龙	60630						3	165	165												需求人物等级	1										60		60630	1601	65			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
216022	1	1016	10	王立委托map16-012			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216023	1	1016	10	王立委托map16-013			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216024	1	1016	10	王立委托map16-014			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216025	1	1016	10	王立委托map16-015			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216026	1	1016	10	王立委托map16-016			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216027	1	1016	10	王立委托map16-017			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216028	1	1016	10	王立委托map16-018			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216029	1	1016	10	王立委托map16-019			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216030	1	1016	10	王立委托map16-020			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216031	1	1016	10	王立委托map16-021			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216032	1	1016	10	王立委托map16-022			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216033	1	1016	10	王立委托map16-023			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216034	1	1016	10	王立委托map16-024			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216035	1	1016	10	王立委托map16-025			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216036	1	1016	10	王立委托map16-026			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216037	1	1016	10	王立委托map16-027			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216038	1	1016	10	王立委托map16-028			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216039	1	1016	10	王立委托map16-029			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216040	1	1016	10	王立委托map16-030			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216041	1	1016	10	王立委托map16-031			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216042	1	1016	10	王立委托map16-032			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216043	1	1016	10	王立委托map16-033			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216044	1	1016	10	王立委托map16-034			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216045	1	1016	10	王立委托map16-035			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216046	1	1016	10	王立委托map16-036			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216047	1	1016	10	王立委托map16-037			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216048	1	1016	10	王立委托map16-038			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216049	1	1016	10	王立委托map16-039			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
216050	1	1016	10	王立委托map16-040			69999						2	0	0												需求人物等级	9999										60		60190	1601	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217001	1	1017	56	剑极狼	狩猎剑极狼	剑极狼	60480						2	130	130												需求人物等级	1										10		60480	1701	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
217002	1	1017	56	金狮子	金狮子	金狮子	60420						3	165	165												需求人物等级	1										10		60420	1701	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
217003	1	1017	56	钢龙	钢龙	钢龙	60310						2	130	130												需求人物等级	1										10		60310	1701	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
217004	1	1017	56	锈钢龙	锈钢龙	锈钢龙	60311						3	165	165												需求人物等级	1										10		60311	1701	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
217005	1	1017	56	激昂金狮子	激昂金狮子	激昂金狮子	60421						3	165	165												需求人物等级	1										10		60421	1701	56			0	1	1	1	0.8	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0																
217006	1	1017	10	剧情委托map17-006			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217007	1	1017	10	剧情委托map17-007			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217008	1	1017	10	剧情委托map17-008			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217009	1	1017	10	剧情委托map17-009			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217010	1	1017	10	剧情委托map17-010			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217011	1	1017	10	剧情委托map17-011			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217012	1	1017	10	剧情委托map17-012			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217013	1	1017	10	剧情委托map17-013			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217014	1	1017	10	剧情委托map17-014			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217015	1	1017	10	剧情委托map17-015			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217016	1	1017	10	剧情委托map17-016			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217017	1	1017	10	剧情委托map17-017			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217018	1	1017	10	剧情委托map17-018			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217019	1	1017	10	剧情委托map17-019			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217020	1	1017	10	剧情委托map17-020			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
217021	1	1017	4	立体寒冰冲击	狩猎冰雷鸟与剑极狼	冰雷鸟;剑极狼	60091;60480	21115;21118;21454;19998;1587					2	135	135			1			多关卡完成解锁	407018;407019;410007;217030;220018					需求人物等级	120	1					125	600			60		60091;60480	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	145	50		0			145	165	145	165	675	825		11195		
217022	1	1017	41	S·立体寒冰冲击	狩猎冰雷鸟与剑极狼	冰雷鸟;剑极狼	60091;60480	21463;21454;21451;19998;1587					3	70	85			1			多关卡评价解锁	217021	2				需求人物等级	70	2									60		60091;60480	1701	41			0	1	1	1	0.63	0	1	1	1	1	0	1	0	0.88	1.15	1.15	0	0	0	0	0	0	0	0	0	0	80	40					80	100	80	100	350	500				
217023	1	1017	4	异常震域	狩猎两头轰龙	轰龙;轰龙	60282;60282	21115;21118;21454;19998;1587					2	145	145			1			多关卡完成解锁	411006;406012;411007;214030;214023					需求人物等级	120	1					135	650			60		60282;60282	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50		0			150	175	150	175	725	875		11196		
217024	1	1017	41	S·异常震域	狩猎两头轰龙	轰龙;轰龙	60282;60282	21462;21454;21451;19998;1587					3	60	75			1			多关卡评价解锁	217023	2				需求人物等级	60	2									60		60282;60282	1701	41			0	1	1	1	0.63	0	1	1	1	1	0	1	0	0.88	1.15	1.15	0	0	0	0	0	0	0	0	0	0	70	35					70	90	70	90	300	450				
217025	1	1017	4	今夜无人入眠	狩猎金狮子与雪狮子王	金狮子;雪狮子王	60420;60170	21114;21087;21454;19998;1587					1	110	110			1	需求人物等级	110							需求人物等级	110	1					100	475			60		60420;60170	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	120	50					120	140	120	140	550	700		11197		
217026	1	1017	41	S·今夜无人入眠	狩猎金狮子与雪狮子王	金狮子;雪狮子王	60420;60170	21482;21454;21451;19998;1587					3	90	110			1			多关卡评价解锁	217025	2				需求人物等级	90	2									60		60420;60170	1701	41			0	1	1	1	0.63	0	1	1	1	1	0	1	0	0.88	1.15	1.15	0	0	0	0	0	0	0	0	0	0	100	50					100	120	100	120	450	600				
217027	1	1017	4	妙哉！驱虎吞狼	狩猎轰龙与剑极狼	轰龙;剑极狼	60280;60480	21482;21454;21451;19998;1587					2	95	115			1	需求人物等级	95							需求人物等级	95	2					95	450			60		60280;60480	1701	4			1	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	105	50					105	125	105	125	475	625				
217028	1	1017	41	S·妙哉！驱虎吞狼	狩猎轰龙与剑极狼	轰龙;剑极狼	60280;60480	21482;21454;21451;19998;1587					3	95	115			1			多关卡评价解锁	217027	2				需求人物等级	95	2									60		60280;60480	1701	41			1	1	1	1	0.63	0	1	1	1	1	0	1	0	0.88	1.15	1.15	0	0	0	0	0	0	0	0	0	0	105	50					105	125	105	125	475	625				
217029	1	1017	4	急冻炸弹	狩猎两只冰雷鸟	冰雷鸟;冰雷鸟	60091;60091	21115;21118;21454;19998;1587					2	125	125			1			多关卡完成解锁	401003;404007;405003;206022;203026					需求人物等级	120	1					115	550			60		60091;60091	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	135	50					135	155	135	155	625	775		11198		
217030	1	1017	4	预警！雪崩临界点	狩猎两头雪狮子王	雪狮子王;雪狮子王	60170;60170	21115;21118;21454;19998;1587					3	130	130	1		1			多关卡完成解锁	407013;401004;220017;208024					需求人物等级	120	1					120	575			60		60170;60170	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	140	50					140	160	140	160	650	800		11199		
217031	1	1017	4	大成若缺，其用不弊	狩猎两头剑极狼	剑极狼;剑极狼	60480;60480	21116;21119;21454;19998;1587					3	165	165			1			多关卡完成解锁	405302;408301;408005;220020;206037;416101					需求人物等级	120	1					140	675			60		60480;60480	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	195	150	195	750	975		11200		
217032	1	1017	4	金之仁王，傲视并立	狩猎两头金狮子	金狮子;金狮子	60420;60420	21116;21119;21454;19998;1587					3	175	175	1		1			多关卡完成解锁	410017;414021;410019;408006;216015;451104					需求人物等级	120	1					150	725			60		60420;60420	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11201		
217033	1	1017	4	双狮激天	狩猎两只激昂金狮子	激昂金狮子;激昂金狮子	60421;60421	21116;21119;21454;19998;1587					3	175	175			1			多关卡完成解锁	404009;420010;414025;217032;207040;451106					需求人物等级	120	1					150	725			60		60421;60421	1701	4			0	1	1	1	0.72	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	150	50					150	205	150	205	750	1025		11587		
217034	1	1017	10	王立委托map017-014			60190						2	0	0												需求人物等级	9999										60		60190	1701	10			1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0				
