#TSV
#============Begin of sheet============
@Sheet=Boss掉落
MonsterID	StrateID	MonsterLvMin	MonsterLvMax	PlayerLootChance	CatLootChance	ItemID	ItemAmountMin	ItemAmountMax	DeleteWhenFull	BuffID	RltvProp	BindType	艾露挖掘绑定类型	权重1	数量1min	数量1max	权重2	数量2min	数量2max	权重3	数量3min	数量3max	权重4	数量4min	数量4max	权重5	数量5min	数量5max
60220	3	0	100	22013	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60220	3	0	100	22014	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60220	3	0	100	22015	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60220	3	0	100	22016	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60220	3	0	100	22017	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60220	3	0	100	22018	1	1	3	14	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60221	3	0	100	22031	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60221	3	0	100	22032	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60221	3	0	100	22033	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60221	3	0	100	22034	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60221	3	0	100	22035	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60221	3	0	100	22036	1	1	3	40	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60222	3	0	100	22031	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60222	3	0	100	22032	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60222	3	0	100	22033	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60222	3	0	100	22034	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60222	3	0	100	22035	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60222	3	0	100	22036	1	1	3	40	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60230	3	0	100	22859	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60230	3	0	100	22860	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60230	3	0	100	22861	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60230	3	0	100	22862	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60230	3	0	100	22863	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60230	3	0	100	22864	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60230	3	0	100	22865	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60231	3	0	100	22638	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60231	3	0	100	22639	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60231	3	0	100	22640	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60231	3	0	100	22641	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60231	3	0	100	22642	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60231	3	0	100	22643	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60231	3	0	100	22644	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60232	3	0	100	22631	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60232	3	0	100	22632	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60232	3	0	100	22633	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60232	3	0	100	22634	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60232	3	0	100	22635	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60232	3	0	100	22636	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60232	3	0	100	22637	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60240	3	0	100	22700	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60240	3	0	100	22701	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60240	3	0	100	22702	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60240	3	0	100	22703	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60240	3	0	100	22704	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60240	3	0	100	22705	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60240	3	0	100	22706	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60240	3	0	100	22707	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60240	3	0	100	22708	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60250	3	0	100	22561	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60250	3	0	100	22562	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60250	3	0	100	22563	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60250	3	0	100	22564	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60250	3	0	100	22565	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60250	3	0	100	22568	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60250	3	0	100	22567	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60250	3	0	100	22566	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60251	3	0	100	22570	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60251	3	0	100	22571	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60251	3	0	100	22572	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60251	3	0	100	22573	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60251	3	0	100	22574	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60251	3	0	100	22575	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60251	3	0	100	22576	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60251	3	0	100	22577	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60256	3	0	100	22181	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60256	3	0	100	22182	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60256	3	0	100	22183	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60256	3	0	100	22184	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60256	3	0	100	22185	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60256	3	0	100	22186	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60256	3	0	100	22187	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60256	3	0	100	22188	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60260	3	0	100	22531	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60260	3	0	100	22532	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60260	3	0	100	22533	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60260	3	0	100	22534	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60260	3	0	100	22535	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60260	3	0	100	22536	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60260	3	0	100	22537	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60260	3	0	100	22538	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60261	3	0	100	22539	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60261	3	0	100	22540	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60261	3	0	100	22541	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60261	3	0	100	22542	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60261	3	0	100	22543	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60261	3	0	100	22544	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60261	3	0	100	22545	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60261	3	0	100	22546	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60280	3	0	100	22522	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60280	3	0	100	22523	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60280	3	0	100	22524	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60280	3	0	100	22525	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60280	3	0	100	22526	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60280	3	0	100	22529	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60280	3	0	100	22528	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60280	3	0	100	22527	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60282	3	0	100	22522	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60282	3	0	100	22523	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60282	3	0	100	22524	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60282	3	0	100	22525	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60282	3	0	100	22526	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60282	3	0	100	22529	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60282	3	0	100	22528	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60282	3	0	100	22527	1	1	3	14	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60290	3	0	100	22624	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60290	3	0	100	22625	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60290	3	0	100	22626	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60290	3	0	100	22627	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60290	3	0	100	22628	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60290	3	0	100	22629	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60290	3	0	100	22630	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60300	3	0	100	22553	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60300	3	0	100	22554	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60300	3	0	100	22555	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60300	3	0	100	22556	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60300	3	0	100	22557	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60300	3	0	100	22558	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60300	3	0	100	22559	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60310	3	0	100	22684	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60310	3	0	100	22685	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60310	3	0	100	22686	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60310	3	0	100	22687	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60310	3	0	100	22688	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60310	3	0	100	22689	1	1	3	20	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60310	3	0	100	22690	1	1	3	20	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60310	3	0	100	22691	1	1	3	20	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60330	3	0	100	22693	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60330	3	0	100	22694	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60330	3	0	100	22695	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60330	3	0	100	22696	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60330	3	0	100	22697	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60330	3	0	100	22698	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60330	3	0	100	22699	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60390	3	0	100	22584	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60390	3	0	100	22585	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60390	3	0	100	22586	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60390	3	0	100	22587	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60390	3	0	100	22588	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60390	3	0	100	22589	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60390	3	0	100	22590	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60420	3	0	100	22728	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60420	3	0	100	22729	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60420	3	0	100	22730	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60420	3	0	100	22731	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60420	3	0	100	22732	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60420	3	0	100	22734	1	1	3	20	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60480	3	0	100	22652	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60480	3	0	100	22653	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60480	3	0	100	22654	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60480	3	0	100	22655	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60480	3	0	100	22656	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60480	3	0	100	22659	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60480	3	0	100	22658	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60480	3	0	100	22657	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60480	3	0	100	22660	1	1	3	10	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60481	3	0	200	22710	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60481	3	0	200	22711	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60481	3	0	200	22712	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60481	3	0	200	22713	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60481	3	0	200	22714	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60481	3	0	200	22717	1	1	3	50	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60481	3	0	200	22716	1	1	3	50	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60481	3	0	200	22715	1	1	3	50	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60481	3	0	200	22718	1	1	3	50	3	0	1	3	125	1	3	125	1	3	250	1	3	250	1	3
60490	3	0	100	22670	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60490	3	0	100	22671	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60490	3	0	100	22672	1	1	3	100	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60490	3	0	100	22673	1	1	3	60	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60490	3	0	100	22674	1	1	3	8	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60490	3	0	100	22675	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60490	3	0	100	22676	1	1	3	20	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60870	3	0	200	22772	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60870	3	0	200	22773	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60870	3	0	200	22774	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60870	3	0	200	22775	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60870	3	0	200	22776	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60870	3	0	200	22777	1	1	3	67	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60870	3	0	200	22778	1	1	3	67	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60870	3	0	200	22779	1	1	3	67	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60880	3	0	200	22974	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60880	3	0	200	22975	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60880	3	0	200	22976	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60880	3	0	200	22977	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60880	3	0	200	22978	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60880	3	0	200	22979	1	1	3	100	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60880	3	0	200	22980	1	1	3	100	3	0	1	3	167	1	3	167	1	3	334	1	3	334	1	3
60010	4	0	200	22796	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60010	4	0	200	22797	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60010	4	0	200	22798	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60010	4	0	200	22799	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60010	4	0	200	22800	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60010	4	80	200	23188	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60010	4	120	200	23189	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60010	4	150	200	23190	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60011	4	0	200	22808	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60011	4	0	200	22809	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60011	4	0	200	22810	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60011	4	0	200	22811	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60011	4	0	200	22812	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60011	4	80	200	23212	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60011	4	120	200	23213	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60011	4	150	200	23214	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60011	4	0	200	22813	1	1	3	100	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60011	4	0	200	22814	1	1	3	100	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60012	4	0	200	22645	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60012	4	0	200	22646	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60012	4	0	200	22647	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60012	4	0	200	22648	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60012	4	0	200	22649	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60012	4	0	200	22650	1	1	3	100	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60012	4	0	200	22651	1	1	3	100	3	0	1	3	250	1	3	250	1	3	500	1	3	500	1	3
60012	4	80	200	23230	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60012	4	120	200	23231	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60012	4	150	200	23232	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60020	4	0	200	22929	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60020	4	0	200	22930	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60020	4	0	200	22931	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60020	4	0	200	22932	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60020	4	0	200	22933	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60020	4	80	200	23191	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60020	4	120	200	23192	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60020	4	150	200	23193	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60022	4	0	200	22945	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60022	4	0	200	22946	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60022	4	0	200	22947	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60022	4	0	200	22948	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60022	4	0	200	22949	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60022	4	0	200	22950	1	1	3	200	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60022	4	80	200	23203	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60022	4	120	200	23204	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60022	4	150	200	23205	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60023	4	0	200	22945	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60023	4	0	200	22946	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60023	4	0	200	22947	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60023	4	0	200	22948	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60023	4	0	200	22949	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60023	4	0	200	22950	1	1	3	200	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60023	4	80	200	23203	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60023	4	120	200	23204	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60023	4	150	200	23205	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60024	4	0	200	22951	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60024	4	0	200	22952	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60024	4	0	200	22953	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60024	4	0	200	22954	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60024	4	0	200	22955	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60024	4	0	200	22956	1	1	3	200	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60024	4	80	200	23200	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60024	4	120	200	23201	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60024	4	150	200	23202	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60030	4	0	200	22936	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60030	4	0	200	22935	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60030	4	0	200	22934	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60030	4	0	200	22937	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60030	4	0	200	22938	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60030	4	80	200	23185	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60030	4	120	200	23186	1	1	3	7	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60030	4	150	200	23187	1	1	3	3	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60040	4	0	200	22578	1	1	3	500	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60040	4	0	200	22579	1	1	3	200	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60040	4	0	200	22580	1	1	3	160	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
60040	4	0	200	22581	1	1	3	110	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60040	4	0	200	22582	1	1	3	44	3	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
60040	4	0	200	22583	1	1	3	200	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60040	4	80	200	23197	1	1	3	22	3	0	1	2	0	1	2	0	1	2	0	1	2	0	1	2
