#TSV
#============Begin of sheet============
@Sheet=激活条件组
激活条件组ID	激活条件集ID	相对概率
125	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>125</Id>\n  <Name>抗菌9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>58</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
126	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>126</Id>\n  <Name>抗菌10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>58</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
127	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>127</Id>\n  <Name>抗菌11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>58</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
128	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>128</Id>\n  <Name>耐泥雪8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>60</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
129	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>129</Id>\n  <Name>耐泥雪9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>60</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
130	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>130</Id>\n  <Name>耐泥雪10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>60</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
131	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>131</Id>\n  <Name>耐泥雪11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>60</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
132	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>132</Id>\n  <Name>猎人生活8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>71</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
133	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>133</Id>\n  <Name>猎人生活9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>71</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
134	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>134</Id>\n  <Name>猎人生活10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>71</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
135	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>135</Id>\n  <Name>猎人生活11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>71</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
136	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>136</Id>\n  <Name>炸弹术8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>81</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
137	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>137</Id>\n  <Name>炸弹术9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>81</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
138	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>138</Id>\n  <Name>炸弹术10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>81</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
139	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>139</Id>\n  <Name>炸弹术11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>81</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
140	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>140</Id>\n  <Name>粪起术8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>82</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
141	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>141</Id>\n  <Name>粪起术9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>82</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
142	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>142</Id>\n  <Name>粪起术10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>82</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
143	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>143</Id>\n  <Name>粪起术11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>82</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
144	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>144</Id>\n  <Name>耐暑8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>85</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
145	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>145</Id>\n  <Name>耐暑9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>85</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
146	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>146</Id>\n  <Name>耐暑10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>85</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
147	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>147</Id>\n  <Name>耐暑11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>85</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
148	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>148</Id>\n  <Name>耐寒8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>86</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
149	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>149</Id>\n  <Name>耐寒9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>86</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
150	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>150</Id>\n  <Name>耐寒10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>86</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
151	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>151</Id>\n  <Name>耐寒11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>86</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
152	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>152</Id>\n  <Name>吃货8</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>110</SkillGroup>\n      <Point>8</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
153	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>153</Id>\n  <Name>吃货9</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>110</SkillGroup>\n      <Point>9</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
154	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>154</Id>\n  <Name>吃货10</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>110</SkillGroup>\n      <Point>10</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
155	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>155</Id>\n  <Name>吃货11</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipSkillPointCheckDef\">\n      <SkillGroup>110</SkillGroup>\n      <Point>11</Point>\n    </Obj>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
156	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>156</Id>\n  <Name>1级技能精铸次数2次</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>2</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
157	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>157</Id>\n  <Name>2级技能精铸次数6次</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>6</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
158	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>158</Id>\n  <Name>3级技能精铸次数10次</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>10</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
159	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>159</Id>\n  <Name>4级技能精铸次数20次</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipFoundTimesCheckDef\">\n      <FoundTimes>20</FoundTimes>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
999	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>999</Id>\n  <Name>测试星级卡片</Name>\n  <Note/>\n  <ActivateChecks>\n    <Obj Id=\"EquipStarCardCheckDef\">\n      <StarCard>10000</StarCard>\n    </Obj>\n    <Obj Id=\"EquipStarCardCheckDef\">\n      <StarCard>10002</StarCard>\n    </Obj>\n  </ActivateChecks>\n</Obj>"
1000	"<Obj Id=\"EquipRandPassiveSkillActivateSetDef\">\n  <Id>1000</Id>\n  <Name>测试无条件与星级</Name>\n  <Note/>\n</Obj>"
#============End of sheet============

#============Begin of sheet============
@Sheet=被动技大组
被动技大组ID	随机规则	随机次数Min	随机次数Max	隐藏被动技能出现概率	重复选择被动技小组	被动技小组ID	相对概率	第一轮是否屏蔽	是否隐藏	被动技小组集	相对概率集
1	1	0	0	0	0	1	0	0		1	0
2	1	0	0	0	1	2	0	0		1	0
2	1	0	0	0	0	3	0	1		1	0
3	1	0	0	0	1	4	0	0		1	0
3	1	0	0	0	0	5	0	1		1	0
4	1	0	0	0	1	6	0	0		1	0
4	1	0	0	0	0	7	0	1		1	0
5	1	0	0	0	1	8	0	0		1	0
6	2	0	0	0			0		0	1	0
6	2	0	0	0			0		1	1	0
6	2	0	0	0			0		1	1	0
7	1	0	0	0	1	12	0	0		1	0
21	1	0	0	0	0	14	0	0		1	0
22	1	0	0	0	0	15	0	0		1	0
23	1	0	0	0	0	16	0	0		1	0
51	1	0	0	0	0	51	0	0		1	0
999	1	0	0	0	1	13	0	0		1	0
#============End of sheet============

#============Begin of sheet============
@Sheet=被动技小组
被动技小组ID	被动技组编号	被动技点数Min	被动技点数Max	相对概率	激活条件组	被动技能浮动下限	被动技能浮动上限	被动技能点数下限	被动技能点数上限
1	1	1	2	0	5	0	0	0	0
1	2	1	2	0	5	0	0	0	0
1	3	1	2	0	5	0	0	0	0
1	7	1	6	0	4	0	0	0	0
1	9	1	6	0	4	0	0	0	0
1	10	1	6	0	4	0	0	0	0
1	18	1	2	0	5	0	0	0	0
1	19	1	5	0	4	0	0	0	0
1	20	1	2	0	5	0	0	0	0
1	21	1	2	0	5	0	0	0	0
1	31	1	6	0	4	0	0	0	0
1	38	1	6	0	4	0	0	0	0
1	45	1	5	0	5	0	0	0	0
1	48	1	4	0	4	0	0	0	0
1	58	1	5	0	4	0	0	0	0
1	60	1	4	0	4	0	0	0	0
1	66	1	6	0	5	0	0	0	0
1	71	1	6	0	4	0	0	0	0
1	85	1	6	0	4	0	0	0	0
1	86	1	6	0	4	0	0	0	0
1	110	1	6	0	4	0	0	0	0
1	113	1	5	0	5	0	0	0	0
1	114	1	5	0	5	0	0	0	0
1	115	1	5	0	5	0	0	0	0
1	116	1	5	0	5	0	0	0	0
1	117	1	5	0	5	0	0	0	0
1	124	1	6	0	4	0	0	0	0
1	128	1	6	0	8	0	0	0	0
1	132	1	6	0	4	0	0	0	0
1	133	1	5	0	5	0	0	0	0
1	135	1	4	0	4	0	0	0	0
2	1	1	3	0	5	0	0	0	0
2	2	1	3	0	5	0	0	0	0
2	3	1	3	0	5	0	0	0	0
2	5	1	2	0	6	0	0	0	0
2	55	1	3	0	5	0	0	0	0
2	7	1	6	0	4	0	0	0	0
2	9	1	8	0	4	0	0	0	0
2	10	1	6	0	4	0	0	0	0
2	11	1	3	0	5	0	0	0	0
2	13	1	3	0	5	0	0	0	0
2	14	1	3	0	5	0	0	0	0
2	15	1	3	0	5	0	0	0	0
2	16	1	3	0	5	0	0	0	0
2	17	1	3	0	5	0	0	0	0
2	18	1	3	0	5	0	0	0	0
2	19	1	6	0	4	0	0	0	0
2	20	1	3	0	5	0	0	0	0
2	21	1	3	0	5	0	0	0	0
2	23	1	5	0	4	0	0	0	0
2	26	1	2	0	5	0	0	0	0
2	31	1	6	0	4	0	0	0	0
2	32	1	3	0	5	0	0	0	0
2	35	1	2	0	5	0	0	0	0
2	36	1	2	0	5	0	0	0	0
2	38	1	6	0	4	0	0	0	0
2	42	1	6	0	4	0	0	0	0
2	43	1	2	0	5	0	0	0	0
2	44	1	2	0	5	0	0	0	0
2	45	1	2	0	5	0	0	0	0
2	48	1	6	0	4	0	0	0	0
2	50	1	2	0	5	0	0	0	0
2	53	1	2	0	5	0	0	0	0
2	54	1	2	0	5	0	0	0	0
2	56	1	2	0	5	0	0	0	0
2	57	1	2	0	5	0	0	0	0
2	58	1	6	0	4	0	0	0	0
2	60	1	6	0	4	0	0	0	0
2	61	1	2	0	5	0	0	0	0
2	66	1	6	0	5	0	0	0	0
2	71	1	8	0	4	0	0	0	0
2	83	1	3	0	5	0	0	0	0
2	84	1	3	0	5	0	0	0	0
2	85	1	8	0	4	0	0	0	0
2	86	1	8	0	4	0	0	0	0
2	110	1	8	0	4	0	0	0	0
2	113	1	6	0	5	0	0	0	0
2	114	1	6	0	5	0	0	0	0
2	115	1	6	0	5	0	0	0	0
2	116	1	6	0	5	0	0	0	0
2	117	1	6	0	5	0	0	0	0
2	118	1	2	0	8	0	0	0	0
2	119	1	3	0	4	0	0	0	0
2	123	1	3	0	5	0	0	0	0
2	124	1	8	0	4	0	0	0	0
2	128	1	8	0	8	0	0	0	0
2	132	1	6	0	4	0	0	0	0
2	133	1	5	0	5	0	0	0	0
2	135	1	5	0	4	0	0	0	0
3	1	-10	-1	0	8	0	0	0	0
3	2	-10	-1	0	8	0	0	0	0
3	3	-10	-1	0	8	0	0	0	0
3	5	-3	-1	0	8	0	0	0	0
3	55	-3	-1	0	8	0	0	0	0
3	7	-10	-1	0	8	0	0	0	0
3	9	-10	-1	0	8	0	0	0	0
3	10	-10	-1	0	8	0	0	0	0
3	11	-10	-1	0	8	0	0	0	0
3	13	-10	-1	0	8	0	0	0	0
3	14	-10	-1	0	8	0	0	0	0
3	15	-10	-1	0	8	0	0	0	0
3	16	-10	-1	0	8	0	0	0	0
3	17	-10	-1	0	8	0	0	0	0
3	18	-10	-1	0	8	0	0	0	0
3	19	-10	-1	0	8	0	0	0	0
3	20	-10	-1	0	8	0	0	0	0
3	21	-10	-1	0	8	0	0	0	0
3	22	-3	-1	0	8	0	0	0	0
3	23	-10	-1	0	8	0	0	0	0
3	25	-4	-1	0	8	0	0	0	0
3	26	-3	-1	0	8	0	0	0	0
3	27	-3	-1	0	8	0	0	0	0
3	29	-3	-1	0	8	0	0	0	0
3	31	-10	-1	0	8	0	0	0	0
3	32	-3	-1	0	8	0	0	0	0
3	35	-3	-1	0	8	0	0	0	0
3	36	-10	-1	0	8	0	0	0	0
3	38	-10	-1	0	8	0	0	0	0
3	39	-6	-1	0	8	0	0	0	0
3	40	-9	-1	0	8	0	0	0	0
3	41	-7	-1	0	8	0	0	0	0
3	42	-10	-1	0	8	0	0	0	0
3	43	-10	-1	0	8	0	0	0	0
3	44	-10	-1	0	8	0	0	0	0
3	45	-10	-1	0	8	0	0	0	0
3	48	-10	-1	0	8	0	0	0	0
3	49	-3	-1	0	8	0	0	0	0
3	50	-3	-1	0	8	0	0	0	0
3	53	-3	-1	0	8	0	0	0	0
3	54	-3	-1	0	8	0	0	0	0
3	56	-3	-1	0	8	0	0	0	0
3	57	-3	-1	0	8	0	0	0	0
3	58	-10	-1	0	8	0	0	0	0
3	60	-10	-1	0	8	0	0	0	0
3	61	-10	-1	0	8	0	0	0	0
3	62	-3	-1	0	8	0	0	0	0
3	65	-3	-1	0	8	0	0	0	0
3	66	-10	-1	0	8	0	0	0	0
3	69	-3	-1	0	8	0	0	0	0
3	71	-10	-1	0	8	0	0	0	0
3	83	-3	-1	0	8	0	0	0	0
3	84	-3	-1	0	8	0	0	0	0
3	85	-9	-1	0	8	0	0	0	0
3	86	-10	-1	0	8	0	0	0	0
3	109	-3	-1	0	8	0	0	0	0
3	110	-10	-1	0	8	0	0	0	0
3	111	-3	-1	0	8	0	0	0	0
3	112	-3	-1	0	8	0	0	0	0
3	113	-10	-1	0	8	0	0	0	0
3	114	-10	-1	0	8	0	0	0	0
3	115	-10	-1	0	8	0	0	0	0
3	116	-10	-1	0	8	0	0	0	0
3	117	-10	-1	0	8	0	0	0	0
3	118	-3	-1	0	8	0	0	0	0
3	119	-10	-1	0	8	0	0	0	0
3	123	-3	-1	0	8	0	0	0	0
3	124	-10	-1	0	8	0	0	0	0
3	127	-3	-1	0	8	0	0	0	0
3	128	-10	-1	0	8	0	0	0	0
3	129	-3	-1	0	8	0	0	0	0
3	130	-3	-1	0	8	0	0	0	0
3	131	-3	-1	0	8	0	0	0	0
3	132	-10	-1	0	8	0	0	0	0
3	133	-3	-1	0	8	0	0	0	0
3	135	-10	-1	0	8	0	0	0	0
3	75	-3	-1	0	8	0	0	0	0
3	76	-3	-1	0	8	0	0	0	0
3	77	-3	-1	0	8	0	0	0	0
3	78	-3	-1	0	8	0	0	0	0
3	79	-3	-1	0	8	0	0	0	0
3	80	-3	-1	0	8	0	0	0	0
4	1	1	6	0	5	0	0	0	0
4	2	1	6	0	5	0	0	0	0
4	3	1	6	0	5	0	0	0	0
4	5	1	3	0	6	0	0	0	0
4	55	1	4	0	5	0	0	0	0
4	7	1	8	0	4	0	0	0	0
4	9	1	8	0	4	0	0	0	0
4	10	1	8	0	4	0	0	0	0
4	11	1	6	0	5	0	0	0	0
4	13	1	6	0	5	0	0	0	0
4	14	1	6	0	5	0	0	0	0
4	15	1	6	0	5	0	0	0	0
4	16	1	6	0	5	0	0	0	0
4	17	1	6	0	5	0	0	0	0
4	18	1	6	0	5	0	0	0	0
4	19	1	8	0	4	0	0	0	0
4	20	1	6	0	5	0	0	0	0
4	21	1	6	0	5	0	0	0	0
4	22	1	1	0	6	0	0	0	0
4	23	1	6	0	4	0	0	0	0
4	25	1	1	0	6	0	0	0	0
4	26	1	3	0	5	0	0	0	0
4	27	1	3	0	6	0	0	0	0
4	29	1	3	0	6	0	0	0	0
4	31	1	7	0	4	0	0	0	0
4	32	1	5	0	5	0	0	0	0
4	35	1	3	0	5	0	0	0	0
4	36	1	3	0	5	0	0	0	0
4	38	1	8	0	4	0	0	0	0
4	39	1	2	0	6	0	0	0	0
4	40	1	2	0	6	0	0	0	0
4	41	1	2	0	6	0	0	0	0
4	42	1	8	0	4	0	0	0	0
4	43	1	3	0	5	0	0	0	0
4	44	1	3	0	5	0	0	0	0
4	45	1	3	0	5	0	0	0	0
4	48	1	8	0	4	0	0	0	0
4	49	1	1	0	6	0	0	0	0
4	50	1	3	0	5	0	0	0	0
4	53	1	3	0	5	0	0	0	0
4	54	1	3	0	5	0	0	0	0
4	56	1	3	0	5	0	0	0	0
4	57	1	3	0	5	0	0	0	0
4	58	1	8	0	4	0	0	0	0
4	60	1	8	0	4	0	0	0	0
4	61	1	3	0	5	0	0	0	0
4	62	1	1	0	6	0	0	0	0
4	66	1	8	0	5	0	0	0	0
4	69	1	1	0	6	0	0	0	0
4	71	1	8	0	4	0	0	0	0
4	83	1	4	0	5	0	0	0	0
4	84	1	4	0	5	0	0	0	0
4	85	1	8	0	4	0	0	0	0
4	86	1	8	0	4	0	0	0	0
4	110	1	8	0	4	0	0	0	0
4	113	1	8	0	5	0	0	0	0
4	114	1	8	0	5	0	0	0	0
4	115	1	8	0	5	0	0	0	0
4	116	1	8	0	5	0	0	0	0
4	117	1	8	0	5	0	0	0	0
4	118	1	4	0	8	0	0	0	0
4	123	1	5	0	5	0	0	0	0
4	124	1	8	0	4	0	0	0	0
4	127	1	1	0	8	0	0	0	0
4	128	1	8	0	8	0	0	0	0
4	131	1	1	0	5	0	0	0	0
4	132	1	6	0	4	0	0	0	0
4	133	1	6	0	5	0	0	0	0
4	135	1	6	0	4	0	0	0	0
4	76	1	1	0	6	0	0	0	0
4	77	1	2	0	6	0	0	0	0
4	79	1	3	0	6	0	0	0	0
4	80	1	2	0	6	0	0	0	0
5	1	-6	-1	0	8	0	0	0	0
5	2	-6	-1	0	8	0	0	0	0
5	3	-6	-1	0	8	0	0	0	0
5	5	-2	-1	0	8	0	0	0	0
5	55	-2	-1	0	8	0	0	0	0
5	7	-7	-1	0	8	0	0	0	0
5	9	-7	-1	0	8	0	0	0	0
5	10	-7	-1	0	8	0	0	0	0
5	11	-6	-1	0	8	0	0	0	0
5	13	-6	-1	0	8	0	0	0	0
5	14	-6	-1	0	8	0	0	0	0
5	15	-6	-1	0	8	0	0	0	0
5	16	-6	-1	0	8	0	0	0	0
5	17	-6	-1	0	8	0	0	0	0
5	18	-6	-1	0	8	0	0	0	0
5	19	-7	-1	0	8	0	0	0	0
